# alert ephemeris (community pipeline, approximate): P_alert = 3.82 d, t0_alert = 2.4 d
t_days,flux_rel,sigma_flux
1.729167,1.001269,0.001592
1.750000,1.000093,0.001592
1.770833,0.999135,0.001592
1.791667,0.998441,0.001592
1.812500,0.998917,0.001592
1.833333,0.996190,0.001592
1.854167,0.999617,0.001592
1.875000,0.998153,0.001592
1.895833,0.996252,0.001592
1.916667,0.996851,0.001592
1.937500,0.999329,0.001592
1.958333,1.000520,0.001592
1.979167,1.003499,0.001592
2.000000,1.002378,0.001592
2.020833,1.001050,0.001592
2.041667,1.002546,0.001592
2.062500,1.003125,0.001592
2.083333,1.000545,0.001592
2.104167,1.004700,0.001592
2.125000,1.005955,0.001592
2.145833,1.003927,0.001592
2.166667,1.002944,0.001592
2.187500,1.003023,0.001592
2.208333,1.001980,0.001592
2.229167,1.002040,0.001592
2.250000,1.005230,0.001592
2.270833,1.002481,0.001592
2.291667,1.002926,0.001592
2.312500,1.005745,0.001592
2.333333,1.001703,0.001592
2.354167,1.004884,0.001592
2.375000,1.001006,0.001592
2.395833,1.003227,0.001592
2.416667,1.005350,0.001592
2.437500,1.008350,0.001592
2.458333,1.004256,0.001592
2.479167,1.004161,0.001592
2.500000,1.006248,0.001592
2.520833,1.003003,0.001592
2.541667,0.999850,0.001592
2.562500,1.001848,0.001592
2.583333,1.001796,0.001592
2.604167,0.998624,0.001592
2.625000,0.997557,0.001592
2.645833,1.001950,0.001592
2.666667,1.000755,0.001592
2.687500,1.000194,0.001592
2.708333,1.002845,0.001592
2.729167,1.002747,0.001592
2.750000,1.002198,0.001592
2.770833,1.002315,0.001592
2.791667,1.002330,0.001592
2.812500,1.004624,0.001592
2.833333,1.000533,0.001592
2.854167,1.002287,0.001592
2.875000,1.002299,0.001592
2.895833,0.997657,0.001592
2.916667,0.999062,0.001592
2.937500,1.003822,0.001592
2.958333,1.002156,0.001592
2.979167,1.002655,0.001592
3.000000,1.002851,0.001592
3.020833,1.001335,0.001592
3.041667,1.005154,0.001592
3.062500,1.002886,0.001592
3.083333,1.001248,0.001592
3.104167,0.999635,0.001592
3.125000,1.001800,0.001592
3.145833,0.999275,0.001592
3.166667,0.998699,0.001592
3.187500,1.003119,0.001592
3.208333,1.001476,0.001592
3.229167,1.002302,0.001592
3.250000,1.002113,0.001592
3.270833,0.999822,0.001592
3.291667,1.002071,0.001592
3.312500,1.004520,0.001592
3.333333,1.004987,0.001592
3.354167,1.001199,0.001592
3.375000,1.001706,0.001592
3.395833,1.001552,0.001592
3.416667,0.999788,0.001592
3.437500,1.004081,0.001592
3.458333,1.003736,0.001592
3.479167,1.000806,0.001592
3.500000,1.002039,0.001592
3.520833,1.000716,0.001592
3.541667,1.006182,0.001592
3.562500,1.004397,0.001592
3.583333,1.005837,0.001592
3.604167,1.004234,0.001592
3.625000,1.005484,0.001592
3.645833,1.006204,0.001592
3.666667,1.005690,0.001592
3.687500,1.006537,0.001592
3.708333,1.003866,0.001592
3.729167,1.003233,0.001592
3.750000,1.003780,0.001592
3.770833,1.000659,0.001592
3.791667,1.004338,0.001592
3.812500,1.003161,0.001592
3.833333,1.001551,0.001592
3.854167,1.000831,0.001592
3.875000,1.003139,0.001592
3.895833,1.005956,0.001592
3.916667,1.003331,0.001592
3.937500,1.006490,0.001592
3.958333,1.003352,0.001592
3.979167,1.003575,0.001592
4.000000,1.004499,0.001592
4.020833,1.006719,0.001592
4.041667,1.004818,0.001592
4.062500,1.003766,0.001592
4.083333,1.003993,0.001592
4.104167,1.006070,0.001592
4.125000,1.007167,0.001592
4.145833,1.007466,0.001592
4.166667,1.006404,0.001592
4.187500,1.004563,0.001592
4.208333,1.004106,0.001592
4.229167,1.005030,0.001592
4.250000,1.008777,0.001592
4.270833,1.003782,0.001592
4.291667,1.002816,0.001592
4.312500,1.003254,0.001592
4.333333,1.005630,0.001592
4.354167,1.009367,0.001592
4.375000,1.006422,0.001592
4.395833,1.007376,0.001592
4.416667,1.006000,0.001592
4.437500,1.005422,0.001592
4.458333,1.006759,0.001592
4.479167,1.005567,0.001592
4.500000,1.002492,0.001592
4.520833,1.002472,0.001592
4.541667,1.001200,0.001592
4.562500,1.003585,0.001592
4.583333,1.006459,0.001592
4.604167,1.001265,0.001592
4.625000,1.004992,0.001592
4.645833,1.006330,0.001592
4.666667,1.006865,0.001592
4.687500,1.006722,0.001592
4.708333,1.006120,0.001592
4.729167,1.003517,0.001592
4.750000,1.006683,0.001592
4.770833,1.005498,0.001592
4.791667,1.002621,0.001592
4.812500,1.005193,0.001592
4.833333,1.002635,0.001592
4.854167,1.003962,0.001592
4.875000,1.001246,0.001592
4.895833,1.001102,0.001592
4.916667,1.005948,0.001592
4.937500,1.003798,0.001592
4.958333,1.003711,0.001592
4.979167,1.005802,0.001592
5.000000,1.008353,0.001592
5.020833,1.005064,0.001592
5.041667,1.010494,0.001592
5.062500,1.006750,0.001592
5.083333,1.007121,0.001592
5.104167,1.009447,0.001592
5.125000,1.007853,0.001592
5.145833,1.007244,0.001592
5.166667,1.007458,0.001592
5.187500,1.009867,0.001592
5.208333,1.006598,0.001592
5.229167,1.008731,0.001592
5.250000,1.009624,0.001592
5.270833,1.010591,0.001592
5.291667,1.010895,0.001592
5.312500,1.007283,0.001592
5.333333,1.008651,0.001592
5.354167,1.006289,0.001592
5.375000,1.009570,0.001592
5.395833,1.009146,0.001592
5.416667,1.011251,0.001592
5.437500,1.008669,0.001592
5.458333,1.009002,0.001592
5.479167,1.007664,0.001592
5.500000,1.006468,0.001592
5.520833,1.005495,0.001592
5.541667,1.005404,0.001592
5.562500,1.002755,0.001592
5.583333,1.006621,0.001592
5.604167,1.005352,0.001592
5.625000,1.003856,0.001592
5.645833,1.004110,0.001592
5.666667,1.004803,0.001592
5.687500,1.002562,0.001592
5.708333,1.004195,0.001592
5.729167,1.001990,0.001592
5.750000,1.004703,0.001592
5.770833,0.998890,0.001592
5.791667,0.999649,0.001592
5.812500,0.995078,0.001592
5.833333,0.997046,0.001592
5.854167,0.995326,0.001592
5.875000,0.997881,0.001592
5.895833,0.997840,0.001592
5.916667,0.998830,0.001592
5.937500,0.995364,0.001592
5.958333,0.998304,0.001592
5.979167,0.997569,0.001592
6.000000,0.997576,0.001592
6.020833,0.996700,0.001592
6.041667,0.998635,0.001592
6.062500,1.000413,0.001592
6.083333,1.000842,0.001592
6.104167,1.000526,0.001592
6.125000,0.998121,0.001592
6.145833,0.999169,0.001592
6.166667,0.995063,0.001592
6.187500,1.000209,0.001592
6.208333,0.996325,0.001592
6.229167,0.995519,0.001592
6.250000,1.000262,0.001592
6.270833,1.000029,0.001592
6.291667,0.999910,0.001592
6.312500,1.000062,0.001592
6.333333,1.000325,0.001592
6.354167,1.001417,0.001592
6.375000,0.999670,0.001592
6.395833,1.002282,0.001592
6.416667,1.000489,0.001592
6.437500,0.998092,0.001592
6.458333,0.994188,0.001592
6.479167,0.997137,0.001592
6.500000,1.000143,0.001592
6.520833,1.000118,0.001592
6.541667,1.000452,0.001592
6.562500,0.995959,0.001592
6.583333,0.999553,0.001592
6.604167,0.999793,0.001592
6.625000,0.998168,0.001592
6.645833,0.998453,0.001592
6.666667,1.000472,0.001592
6.687500,0.999785,0.001592
6.708333,1.001504,0.001592
6.729167,0.997681,0.001592
6.750000,0.999356,0.001592
6.770833,0.999809,0.001592
6.791667,0.996263,0.001592
6.812500,0.998423,0.001592
6.833333,0.997344,0.001592
6.854167,1.000220,0.001592
6.875000,1.002987,0.001592
6.895833,0.997890,0.001592
6.916667,0.999999,0.001592
6.937500,1.000193,0.001592
6.958333,0.998908,0.001592
6.979167,1.001309,0.001592
7.000000,0.999055,0.001592
7.020833,0.996956,0.001592
7.041667,0.998144,0.001592
7.062500,0.996188,0.001592
7.083333,0.996972,0.001592
7.104167,0.997487,0.001592
7.125000,0.995827,0.001592
7.145833,0.996377,0.001592
7.166667,0.996297,0.001592
7.187500,1.000003,0.001592
7.208333,0.996157,0.001592
7.229167,0.997860,0.001592
7.250000,0.997558,0.001592
7.270833,1.000541,0.001592
7.291667,0.998307,0.001592
7.312500,0.997341,0.001592
7.333333,0.994278,0.001592
7.354167,0.997031,0.001592
7.375000,0.994852,0.001592
7.395833,0.999784,0.001592
7.416667,0.999038,0.001592
7.437500,0.997534,0.001592
7.458333,0.996137,0.001592
7.479167,0.995109,0.001592
7.500000,0.995682,0.001592
7.520833,0.995009,0.001592
7.541667,0.996170,0.001592
7.562500,0.998270,0.001592
7.583333,0.997613,0.001592
7.604167,0.993933,0.001592
7.625000,0.996926,0.001592
7.645833,0.994639,0.001592
7.666667,0.994430,0.001592
7.687500,0.992384,0.001592
7.708333,0.993781,0.001592
7.729167,0.993155,0.001592
7.750000,0.994931,0.001592
7.770833,0.995935,0.001592
7.791667,0.996059,0.001592
7.812500,0.994502,0.001592
7.833333,0.994567,0.001592
7.854167,0.995852,0.001592
7.875000,0.995963,0.001592
7.895833,0.995273,0.001592
7.916667,0.994273,0.001592
7.937500,0.996650,0.001592
7.958333,0.996502,0.001592
7.979167,0.995866,0.001592
8.000000,0.993521,0.001592
8.020833,0.993842,0.001592
8.041667,0.994562,0.001592
8.062500,0.993674,0.001592
8.083333,0.991283,0.001592
8.104167,0.990982,0.001592
8.125000,0.994514,0.001592
8.145833,0.995595,0.001592
8.166667,0.996168,0.001592
8.187500,0.992095,0.001592
8.208333,0.996884,0.001592
8.229167,0.997400,0.001592
8.250000,0.995603,0.001592
8.270833,0.994816,0.001592
8.291667,0.991190,0.001592
8.312500,0.998378,0.001592
8.333333,0.994371,0.001592
8.354167,0.994109,0.001592
8.375000,0.995028,0.001592
8.395833,0.991852,0.001592
8.416667,0.992165,0.001592
8.437500,0.993754,0.001592
8.458333,0.987410,0.001592
8.479167,0.991151,0.001592
8.500000,0.990342,0.001592
8.520833,0.989775,0.001592
8.541667,0.987866,0.001592
8.562500,0.990963,0.001592
8.583333,0.992616,0.001592
8.604167,0.991466,0.001592
8.625000,0.990869,0.001592
8.645833,0.995625,0.001592
8.666667,0.992658,0.001592
8.687500,0.994140,0.001592
8.708333,0.992733,0.001592
8.729167,0.998634,0.001592
8.750000,0.997603,0.001592
8.770833,0.995239,0.001592
8.791667,0.995275,0.001592
8.812500,0.993826,0.001592
8.833333,0.994227,0.001592
8.854167,0.997532,0.001592
8.875000,0.995306,0.001592
8.895833,0.993777,0.001592
8.916667,0.994924,0.001592
8.937500,0.995881,0.001592
8.958333,0.997820,0.001592
8.979167,0.993798,0.001592
9.000000,0.995736,0.001592
9.020833,0.994808,0.001592
9.041667,0.995426,0.001592
9.062500,0.995967,0.001592
9.083333,0.995027,0.001592
9.104167,0.996851,0.001592
9.125000,0.998147,0.001592
9.145833,0.992475,0.001592
9.166667,0.993804,0.001592
9.187500,0.997650,0.001592
9.208333,0.997488,0.001592
9.229167,0.995944,0.001592
9.250000,0.998961,0.001592
9.270833,0.998123,0.001592
9.291667,0.996539,0.001592
9.312500,0.996611,0.001592
9.333333,0.998959,0.001592
9.354167,0.998596,0.001592
9.375000,1.000679,0.001592
9.395833,0.999007,0.001592
9.416667,0.999323,0.001592
9.437500,0.999904,0.001592
9.458333,1.000692,0.001592
9.479167,0.999894,0.001592
9.500000,0.995836,0.001592
9.520833,0.997944,0.001592
9.541667,0.997982,0.001592
9.562500,1.000083,0.001592
9.583333,0.997291,0.001592
9.604167,0.998377,0.001592
9.625000,0.998347,0.001592
9.645833,0.999732,0.001592
9.666667,1.000227,0.001592
9.687500,0.996895,0.001592
9.708333,0.995614,0.001592
9.729167,0.998095,0.001592
9.750000,0.997177,0.001592
9.770833,0.997352,0.001592
9.791667,0.999609,0.001592
9.812500,0.996363,0.001592
9.833333,0.998460,0.001592
9.854167,0.997490,0.001592
9.875000,0.996369,0.001592
9.895833,0.998694,0.001592
9.916667,0.997609,0.001592
9.937500,0.998653,0.001592
9.958333,1.000916,0.001592
9.979167,0.998664,0.001592
10.000000,0.998461,0.001592
10.020833,0.997441,0.001592
10.041667,1.000115,0.001592
10.062500,0.997599,0.001592
10.083333,0.998943,0.001592
10.104167,0.997188,0.001592
10.125000,0.997655,0.001592
10.145833,0.996360,0.001592
10.166667,0.999156,0.001592
10.187500,0.998574,0.001592
10.208333,0.998595,0.001592
10.229167,0.998583,0.001592
10.250000,1.000942,0.001592
10.270833,0.998261,0.001592
10.291667,1.000351,0.001592
10.312500,0.998695,0.001592
10.333333,1.000745,0.001592
10.354167,1.002708,0.001592
10.375000,1.001222,0.001592
10.395833,1.004195,0.001592
10.416667,1.004915,0.001592
10.437500,1.003401,0.001592
10.458333,1.003218,0.001592
10.479167,1.004807,0.001592
10.500000,1.004165,0.001592
10.520833,1.004153,0.001592
10.541667,1.001561,0.001592
10.562500,1.002721,0.001592
10.583333,1.006221,0.001592
10.604167,1.004836,0.001592
10.625000,1.005784,0.001592
10.645833,1.000991,0.001592
10.666667,1.002156,0.001592
10.687500,1.002636,0.001592
10.708333,1.001327,0.001592
10.729167,1.004961,0.001592
10.750000,1.002300,0.001592
10.770833,1.002505,0.001592
10.791667,1.001648,0.001592
10.812500,1.002074,0.001592
10.833333,1.000101,0.001592
10.854167,1.002918,0.001592
10.875000,1.001277,0.001592
10.895833,1.000561,0.001592
10.916667,1.000210,0.001592
10.937500,1.000324,0.001592
10.958333,1.001986,0.001592
10.979167,1.001660,0.001592
11.000000,1.001525,0.001592
11.020833,1.005156,0.001592
11.041667,1.003105,0.001592
11.062500,0.998722,0.001592
11.083333,1.004159,0.001592
11.104167,1.002992,0.001592
11.125000,1.002275,0.001592
11.145833,0.999610,0.001592
11.166667,1.002184,0.001592
11.187500,1.001589,0.001592
11.208333,0.999334,0.001592
11.229167,1.004745,0.001592
11.250000,1.001316,0.001592
11.270833,1.000570,0.001592
11.291667,1.000138,0.001592
11.312500,1.002675,0.001592
11.333333,1.002560,0.001592
11.354167,1.003316,0.001592
11.375000,0.999734,0.001592
11.395833,1.000426,0.001592
11.416667,0.997844,0.001592
11.437500,0.998857,0.001592
11.458333,1.000242,0.001592
11.479167,1.000282,0.001592
11.500000,0.997227,0.001592
11.520833,0.994977,0.001592
11.541667,0.998642,0.001592
11.562500,0.997809,0.001592
11.583333,0.998779,0.001592
11.604167,0.991430,0.001592
11.625000,0.995156,0.001592
11.645833,0.998998,0.001592
11.666667,0.998541,0.001592
11.687500,0.998117,0.001592
11.708333,0.995305,0.001592
11.729167,0.997265,0.001592
11.750000,0.998607,0.001592
11.770833,0.996697,0.001592
11.791667,0.994427,0.001592
11.812500,0.998086,0.001592
11.833333,0.998341,0.001592
11.854167,0.997249,0.001592
11.875000,0.999768,0.001592
11.895833,0.998532,0.001592
11.916667,0.995311,0.001592
11.937500,0.999469,0.001592
11.958333,0.996338,0.001592
11.979167,0.997646,0.001592
12.000000,0.998391,0.001592
12.020833,1.000664,0.001592
12.041667,0.999772,0.001592
12.062500,0.998527,0.001592
12.083333,0.997554,0.001592
12.104167,1.000058,0.001592
12.125000,1.000649,0.001592
12.145833,0.997676,0.001592
12.166667,0.997186,0.001592
12.187500,1.001321,0.001592
12.208333,1.000985,0.001592
12.229167,1.000958,0.001592
12.250000,1.002370,0.001592
12.270833,0.999499,0.001592
12.291667,1.003134,0.001592
12.312500,1.003871,0.001592
12.333333,1.001791,0.001592
12.354167,1.006037,0.001592
12.375000,1.001783,0.001592
12.395833,1.000482,0.001592
12.416667,1.004811,0.001592
12.437500,1.002420,0.001592
12.458333,1.003681,0.001592
12.479167,1.004798,0.001592
12.500000,1.004564,0.001592
12.520833,1.004049,0.001592
12.541667,1.002340,0.001592
12.562500,0.999705,0.001592
12.583333,1.002103,0.001592
12.604167,1.000361,0.001592
12.625000,0.999919,0.001592
12.645833,1.001553,0.001592
12.666667,1.000847,0.001592
12.687500,0.997410,0.001592
12.708333,0.998027,0.001592
12.729167,1.000925,0.001592
12.750000,0.999154,0.001592
12.770833,0.997451,0.001592
12.791667,1.001421,0.001592
12.812500,1.003974,0.001592
12.833333,1.001060,0.001592
12.854167,1.003301,0.001592
12.875000,1.002994,0.001592
12.895833,1.003304,0.001592
12.916667,0.997638,0.001592
12.937500,0.999852,0.001592
12.958333,1.004458,0.001592
12.979167,1.002389,0.001592
13.000000,0.999515,0.001592
13.020833,0.998250,0.001592
13.041667,1.003469,0.001592
13.062500,0.998446,0.001592
13.083333,0.996975,0.001592
13.104167,1.002258,0.001592
13.125000,1.000157,0.001592
13.145833,0.997235,0.001592
13.166667,0.998053,0.001592
13.187500,1.000755,0.001592
14.312500,0.999185,0.001592
14.333333,1.002452,0.001592
14.354167,1.000731,0.001592
14.375000,0.999689,0.001592
14.395833,0.999716,0.001592
14.416667,1.001021,0.001592
14.437500,1.004011,0.001592
14.458333,0.999512,0.001592
14.479167,0.998431,0.001592
14.500000,1.002346,0.001592
14.520833,0.999650,0.001592
14.541667,1.002745,0.001592
14.562500,1.001949,0.001592
14.583333,1.000905,0.001592
14.604167,1.002193,0.001592
14.625000,1.002734,0.001592
14.645833,1.003279,0.001592
14.666667,1.002541,0.001592
14.687500,0.997098,0.001592
14.708333,0.998766,0.001592
14.729167,0.998909,0.001592
14.750000,0.998993,0.001592
14.770833,1.000727,0.001592
14.791667,1.003424,0.001592
14.812500,1.001234,0.001592
14.833333,1.002961,0.001592
14.854167,1.004045,0.001592
14.875000,1.001545,0.001592
14.895833,1.004637,0.001592
14.916667,1.002293,0.001592
14.937500,1.000686,0.001592
14.958333,1.005261,0.001592
14.979167,1.003898,0.001592
15.000000,1.004257,0.001592
15.020833,1.002936,0.001592
15.041667,0.999240,0.001592
15.062500,1.001173,0.001592
15.083333,0.997956,0.001592
15.104167,1.001221,0.001592
15.125000,1.000258,0.001592
15.145833,0.999939,0.001592
15.166667,1.003352,0.001592
15.187500,1.002559,0.001592
15.208333,1.003373,0.001592
15.229167,1.002246,0.001592
15.250000,1.001172,0.001592
15.270833,0.999783,0.001592
15.291667,1.002341,0.001592
15.312500,1.002968,0.001592
15.333333,1.002040,0.001592
15.354167,0.997881,0.001592
15.375000,1.000107,0.001592
15.395833,1.002735,0.001592
15.416667,1.003878,0.001592
15.437500,1.006544,0.001592
15.458333,1.003750,0.001592
15.479167,1.006164,0.001592
15.500000,1.006390,0.001592
15.520833,1.005587,0.001592
15.541667,1.005345,0.001592
15.562500,1.004989,0.001592
15.583333,1.004098,0.001592
15.604167,1.004197,0.001592
15.625000,1.006765,0.001592
15.645833,1.003326,0.001592
15.666667,1.004614,0.001592
15.687500,1.004543,0.001592
15.708333,1.006046,0.001592
15.729167,1.003154,0.001592
15.750000,1.002930,0.001592
15.770833,1.005929,0.001592
15.791667,1.004299,0.001592
15.812500,1.002651,0.001592
15.833333,1.004568,0.001592
15.854167,1.004171,0.001592
15.875000,1.005262,0.001592
15.895833,1.007606,0.001592
15.916667,1.005282,0.001592
15.937500,1.008889,0.001592
15.958333,1.009128,0.001592
15.979167,1.010317,0.001592
16.000000,1.007843,0.001592
16.020833,1.003535,0.001592
16.041667,1.007568,0.001592
16.062500,1.006662,0.001592
16.083333,1.006744,0.001592
16.104167,1.006295,0.001592
16.125000,1.005540,0.001592
16.145833,1.004174,0.001592
16.166667,1.002013,0.001592
16.187500,1.003670,0.001592
16.208333,1.004462,0.001592
16.229167,1.003396,0.001592
16.250000,1.004470,0.001592
16.270833,0.999261,0.001592
16.291667,1.003839,0.001592
16.312500,1.007613,0.001592
16.333333,1.003939,0.001592
16.354167,1.001556,0.001592
16.375000,1.003054,0.001592
16.395833,1.007408,0.001592
16.416667,1.004733,0.001592
16.437500,1.003231,0.001592
16.458333,1.002839,0.001592
16.479167,0.999905,0.001592
16.500000,1.002805,0.001592
16.520833,1.003592,0.001592
16.541667,1.004417,0.001592
16.562500,1.002982,0.001592
16.583333,0.999005,0.001592
16.604167,0.999030,0.001592
16.625000,0.994034,0.001592
16.645833,0.997763,0.001592
16.666667,0.999917,0.001592
16.687500,0.996675,0.001592
16.708333,0.999671,0.001592
16.729167,0.998292,0.001592
16.750000,0.996328,0.001592
16.770833,0.997197,0.001592
16.791667,1.001190,0.001592
16.812500,0.998831,0.001592
16.833333,1.001441,0.001592
16.854167,1.003407,0.001592
16.875000,1.003382,0.001592
16.895833,1.000192,0.001592
16.916667,0.999074,0.001592
16.937500,1.004431,0.001592
16.958333,1.006917,0.001592
16.979167,1.003607,0.001592
17.000000,1.004429,0.001592
17.020833,1.003877,0.001592
17.041667,1.005341,0.001592
17.062500,1.000929,0.001592
17.083333,1.004789,0.001592
17.104167,1.002944,0.001592
17.125000,1.001728,0.001592
17.145833,1.002077,0.001592
17.166667,0.999254,0.001592
17.187500,1.000019,0.001592
17.208333,1.000598,0.001592
17.229167,1.002348,0.001592
17.250000,1.002511,0.001592
17.270833,1.005752,0.001592
17.291667,1.002728,0.001592
17.312500,1.001911,0.001592
17.333333,1.003076,0.001592
17.354167,1.001691,0.001592
17.375000,1.002749,0.001592
17.395833,1.001612,0.001592
17.416667,1.004362,0.001592
17.437500,1.003942,0.001592
17.458333,1.000373,0.001592
17.479167,1.001192,0.001592
17.500000,1.000947,0.001592
17.520833,1.000042,0.001592
17.541667,0.997490,0.001592
17.562500,1.000430,0.001592
17.583333,0.998972,0.001592
17.604167,0.995881,0.001592
17.625000,0.996750,0.001592
17.645833,0.998929,0.001592
17.666667,0.998543,0.001592
17.687500,1.000492,0.001592
17.708333,0.999581,0.001592
17.729167,1.000703,0.001592
17.750000,1.001538,0.001592
17.770833,1.003492,0.001592
17.791667,1.004770,0.001592
17.812500,1.005538,0.001592
17.833333,1.003910,0.001592
17.854167,1.002455,0.001592
17.875000,1.004073,0.001592
17.895833,1.004551,0.001592
17.916667,1.003622,0.001592
17.937500,1.001968,0.001592
17.958333,1.004512,0.001592
17.979167,1.003656,0.001592
18.000000,1.005783,0.001592
18.020833,1.001681,0.001592
18.041667,1.002385,0.001592
18.062500,1.002958,0.001592
18.083333,1.005661,0.001592
18.104167,1.000488,0.001592
18.125000,1.004087,0.001592
18.145833,1.003813,0.001592
18.166667,1.003386,0.001592
18.187500,1.007589,0.001592
18.208333,1.004411,0.001592
18.229167,1.007701,0.001592
18.250000,1.005933,0.001592
18.270833,1.005282,0.001592
18.291667,1.010747,0.001592
18.312500,1.007018,0.001592
18.333333,1.005875,0.001592
18.354167,1.004910,0.001592
18.375000,0.998835,0.001592
18.395833,1.004206,0.001592
18.416667,1.000167,0.001592
18.437500,1.002902,0.001592
18.458333,1.000934,0.001592
18.479167,1.002773,0.001592
18.500000,1.000906,0.001592
18.520833,1.002417,0.001592
18.541667,1.004031,0.001592
18.562500,0.997670,0.001592
18.583333,0.999426,0.001592
18.604167,0.997122,0.001592
18.625000,0.998614,0.001592
18.645833,0.998431,0.001592
18.666667,0.997285,0.001592
18.687500,0.999777,0.001592
18.708333,0.998619,0.001592
18.729167,0.997354,0.001592
18.750000,0.996062,0.001592
18.770833,1.003021,0.001592
18.791667,1.000545,0.001592
18.812500,0.998764,0.001592
18.833333,1.002816,0.001592
18.854167,1.000369,0.001592
18.875000,0.997492,0.001592
18.895833,1.001390,0.001592
18.916667,1.003379,0.001592
18.937500,0.999448,0.001592
18.958333,1.001281,0.001592
18.979167,0.996532,0.001592
19.000000,0.997508,0.001592
19.020833,0.996185,0.001592
19.041667,0.996589,0.001592
19.062500,0.993615,0.001592
19.083333,0.993916,0.001592
19.104167,0.995060,0.001592
19.125000,0.994120,0.001592
19.145833,0.994810,0.001592
19.166667,0.994880,0.001592
19.187500,0.995347,0.001592
19.208333,0.994729,0.001592
19.229167,0.994231,0.001592
19.250000,0.993209,0.001592
19.270833,0.995611,0.001592
19.291667,0.996768,0.001592
19.312500,0.994089,0.001592
19.333333,0.997297,0.001592
19.354167,0.993780,0.001592
19.375000,0.995612,0.001592
19.395833,0.994677,0.001592
19.416667,0.995811,0.001592
19.437500,0.994822,0.001592
19.458333,0.995026,0.001592
19.479167,0.995705,0.001592
19.500000,0.997314,0.001592
19.520833,0.994367,0.001592
19.541667,0.996317,0.001592
19.562500,0.994964,0.001592
19.583333,0.992849,0.001592
19.604167,0.999254,0.001592
19.625000,0.999014,0.001592
19.645833,0.994407,0.001592
19.666667,0.993425,0.001592
19.687500,0.995942,0.001592
19.708333,0.995236,0.001592
19.729167,0.996935,0.001592
19.750000,0.996618,0.001592
19.770833,0.994490,0.001592
19.791667,0.996193,0.001592
19.812500,0.995625,0.001592
19.833333,0.997985,0.001592
19.854167,0.997273,0.001592
19.875000,0.999132,0.001592
19.895833,0.995411,0.001592
19.916667,0.994174,0.001592
19.937500,0.996826,0.001592
19.958333,0.995970,0.001592
19.979167,0.994522,0.001592
20.000000,0.999289,0.001592
20.020833,1.001423,0.001592
20.041667,0.998413,0.001592
20.062500,0.999144,0.001592
20.083333,1.002044,0.001592
20.104167,0.997196,0.001592
20.125000,0.996033,0.001592
20.145833,0.997589,0.001592
20.166667,1.000021,0.001592
20.187500,0.994022,0.001592
20.208333,0.993347,0.001592
20.229167,0.998755,0.001592
20.250000,0.996723,0.001592
20.270833,0.998290,0.001592
20.291667,0.997921,0.001592
20.312500,0.996123,0.001592
20.333333,0.996386,0.001592
20.354167,0.997452,0.001592
