# alert ephemeris (community pipeline, approximate): P_alert = 6.45 d, t0_alert = 2.8 d
t_days,flux_rel,sigma_flux
4.541667,1.000483,0.001078
4.562500,0.999799,0.001078
4.583333,0.997164,0.001078
4.604167,0.998080,0.001078
4.625000,0.996136,0.001078
4.645833,0.998648,0.001078
4.666667,1.000406,0.001078
4.687500,0.998703,0.001078
4.708333,0.998755,0.001078
4.729167,0.998295,0.001078
4.750000,1.000018,0.001078
4.770833,1.001074,0.001078
4.791667,0.999976,0.001078
4.812500,0.999413,0.001078
4.833333,1.001561,0.001078
4.854167,1.000279,0.001078
4.875000,0.998243,0.001078
4.895833,1.001637,0.001078
4.916667,1.002739,0.001078
4.937500,1.002553,0.001078
4.958333,1.001362,0.001078
4.979167,1.001518,0.001078
5.000000,1.002203,0.001078
5.020833,1.000559,0.001078
5.041667,0.997824,0.001078
5.062500,1.000354,0.001078
5.083333,1.001738,0.001078
5.104167,1.001716,0.001078
5.125000,1.000902,0.001078
5.145833,1.002385,0.001078
5.166667,1.001940,0.001078
5.187500,1.002348,0.001078
5.208333,1.001465,0.001078
5.229167,1.001766,0.001078
5.250000,1.002271,0.001078
5.270833,1.002038,0.001078
5.291667,1.001266,0.001078
5.312500,1.001635,0.001078
5.333333,1.002162,0.001078
5.354167,1.002847,0.001078
5.375000,1.003449,0.001078
5.395833,1.003100,0.001078
5.416667,1.002580,0.001078
5.437500,1.000996,0.001078
5.458333,0.999677,0.001078
5.479167,0.999812,0.001078
5.500000,0.999711,0.001078
5.520833,1.003467,0.001078
5.541667,1.001906,0.001078
5.562500,1.001966,0.001078
5.583333,1.001867,0.001078
5.604167,1.003135,0.001078
5.625000,1.000925,0.001078
5.645833,1.001638,0.001078
5.666667,1.001031,0.001078
5.687500,1.002990,0.001078
5.708333,1.003124,0.001078
5.729167,1.001093,0.001078
5.750000,1.001308,0.001078
5.770833,1.002752,0.001078
5.791667,1.000888,0.001078
5.812500,1.001763,0.001078
5.833333,1.003135,0.001078
5.854167,1.000808,0.001078
5.875000,1.001846,0.001078
5.895833,1.002123,0.001078
5.916667,1.001160,0.001078
5.937500,1.002118,0.001078
5.958333,1.001305,0.001078
5.979167,1.002187,0.001078
6.000000,1.001181,0.001078
6.020833,1.000495,0.001078
6.041667,1.000562,0.001078
6.062500,1.001799,0.001078
6.083333,1.000696,0.001078
6.104167,1.001212,0.001078
6.125000,1.000759,0.001078
6.145833,1.001226,0.001078
6.166667,0.999084,0.001078
6.187500,1.001102,0.001078
6.208333,0.999290,0.001078
6.229167,1.001169,0.001078
6.250000,0.999184,0.001078
6.270833,0.999579,0.001078
6.291667,1.001044,0.001078
6.312500,1.001058,0.001078
6.333333,0.999867,0.001078
6.354167,0.998004,0.001078
6.375000,1.000910,0.001078
6.395833,1.002782,0.001078
6.416667,1.001699,0.001078
6.437500,1.001871,0.001078
6.458333,1.000587,0.001078
6.479167,1.000807,0.001078
6.500000,0.999142,0.001078
6.520833,1.000440,0.001078
6.541667,1.002066,0.001078
6.562500,1.000800,0.001078
6.583333,1.000863,0.001078
6.604167,0.999967,0.001078
6.625000,1.001102,0.001078
6.645833,1.002980,0.001078
6.666667,1.003503,0.001078
6.687500,1.001021,0.001078
6.708333,1.001091,0.001078
6.729167,1.000863,0.001078
6.750000,1.001167,0.001078
6.770833,0.999386,0.001078
6.791667,1.000989,0.001078
6.812500,0.999377,0.001078
6.833333,0.999017,0.001078
6.854167,0.999591,0.001078
6.875000,0.998452,0.001078
6.895833,0.998506,0.001078
6.916667,0.997426,0.001078
6.937500,1.000311,0.001078
6.958333,1.000642,0.001078
6.979167,1.000900,0.001078
7.000000,1.000064,0.001078
7.020833,1.000391,0.001078
7.041667,0.999444,0.001078
7.062500,1.001449,0.001078
7.083333,1.000185,0.001078
7.104167,1.000191,0.001078
7.125000,1.000739,0.001078
7.145833,0.999590,0.001078
7.166667,1.000192,0.001078
7.187500,1.003645,0.001078
7.208333,0.999639,0.001078
7.229167,0.998581,0.001078
7.250000,0.999702,0.001078
7.270833,0.997932,0.001078
7.291667,0.999620,0.001078
7.312500,1.000481,0.001078
7.333333,1.000430,0.001078
7.354167,0.999987,0.001078
7.375000,1.001972,0.001078
7.395833,0.998702,0.001078
7.416667,0.999530,0.001078
7.437500,0.998810,0.001078
7.458333,0.998267,0.001078
7.479167,0.997451,0.001078
7.500000,1.000199,0.001078
7.520833,0.999727,0.001078
7.541667,0.996945,0.001078
7.562500,0.999021,0.001078
7.583333,1.001058,0.001078
7.604167,1.001339,0.001078
7.625000,0.999664,0.001078
7.645833,0.996138,0.001078
7.666667,0.998691,0.001078
7.687500,1.000590,0.001078
7.708333,0.997933,0.001078
7.729167,0.998205,0.001078
7.750000,0.999217,0.001078
7.770833,0.999184,0.001078
7.791667,0.997628,0.001078
7.812500,0.998447,0.001078
7.833333,0.995612,0.001078
7.854167,0.995742,0.001078
7.875000,0.996147,0.001078
7.895833,0.996102,0.001078
7.916667,0.995514,0.001078
7.937500,0.995151,0.001078
7.958333,0.996058,0.001078
7.979167,0.995971,0.001078
8.000000,0.997353,0.001078
8.020833,0.997144,0.001078
8.041667,0.994505,0.001078
8.062500,0.998566,0.001078
8.083333,0.996803,0.001078
8.104167,0.995567,0.001078
8.125000,0.995442,0.001078
8.145833,0.995628,0.001078
8.166667,0.998560,0.001078
8.187500,0.998121,0.001078
8.208333,0.998490,0.001078
8.229167,0.995728,0.001078
8.250000,0.997486,0.001078
8.270833,0.998056,0.001078
8.291667,0.996948,0.001078
8.312500,0.996419,0.001078
8.333333,0.996551,0.001078
8.354167,0.996987,0.001078
8.375000,0.995587,0.001078
8.395833,0.997339,0.001078
8.416667,0.997546,0.001078
8.437500,0.997529,0.001078
8.458333,0.996619,0.001078
8.479167,0.994831,0.001078
8.500000,0.992700,0.001078
8.520833,0.995237,0.001078
8.541667,0.993757,0.001078
8.562500,0.995831,0.001078
8.583333,0.995777,0.001078
8.604167,0.995882,0.001078
8.625000,0.997737,0.001078
8.645833,0.997686,0.001078
8.666667,0.995499,0.001078
8.687500,0.994547,0.001078
8.708333,0.998361,0.001078
8.729167,0.997920,0.001078
8.750000,0.997289,0.001078
8.770833,0.996355,0.001078
8.791667,0.997952,0.001078
8.812500,0.997982,0.001078
8.833333,0.998835,0.001078
8.854167,0.998004,0.001078
8.875000,0.997309,0.001078
8.895833,0.995321,0.001078
8.916667,0.994043,0.001078
8.937500,0.994054,0.001078
8.958333,0.996804,0.001078
8.979167,0.994206,0.001078
9.000000,0.995332,0.001078
9.020833,0.996204,0.001078
9.041667,0.994008,0.001078
9.062500,0.995159,0.001078
9.083333,0.996130,0.001078
9.104167,0.994620,0.001078
9.125000,0.994760,0.001078
9.145833,0.997436,0.001078
9.166667,0.995145,0.001078
9.187500,0.997608,0.001078
9.208333,0.999088,0.001078
9.229167,0.994741,0.001078
9.250000,0.991960,0.001078
9.270833,0.994340,0.001078
9.291667,0.994962,0.001078
9.312500,0.996050,0.001078
9.333333,0.997433,0.001078
9.354167,0.995770,0.001078
9.375000,0.996820,0.001078
9.395833,0.996924,0.001078
9.416667,0.999675,0.001078
9.437500,0.997953,0.001078
9.458333,0.999369,0.001078
9.479167,1.000501,0.001078
9.500000,1.000123,0.001078
9.520833,1.000308,0.001078
9.541667,0.998985,0.001078
9.562500,0.996584,0.001078
9.583333,0.998093,0.001078
9.604167,0.998285,0.001078
9.625000,0.998101,0.001078
9.645833,1.001601,0.001078
9.666667,0.999076,0.001078
9.687500,0.998384,0.001078
9.708333,0.999976,0.001078
9.729167,0.998306,0.001078
9.750000,1.000525,0.001078
9.770833,1.000140,0.001078
9.791667,0.999534,0.001078
9.812500,0.999466,0.001078
9.833333,0.995105,0.001078
9.854167,0.999210,0.001078
9.875000,0.999434,0.001078
9.895833,0.999816,0.001078
9.916667,0.998430,0.001078
9.937500,0.998479,0.001078
9.958333,0.998834,0.001078
9.979167,0.998374,0.001078
10.000000,0.999515,0.001078
10.020833,1.000933,0.001078
10.041667,1.000813,0.001078
10.062500,0.998373,0.001078
10.083333,1.000298,0.001078
10.104167,0.996954,0.001078
10.125000,0.999040,0.001078
10.145833,1.001021,0.001078
10.166667,1.000172,0.001078
10.187500,1.000198,0.001078
10.208333,0.999891,0.001078
10.229167,0.999750,0.001078
10.250000,1.000130,0.001078
10.270833,1.003923,0.001078
10.291667,1.000322,0.001078
10.312500,1.003799,0.001078
10.333333,1.001048,0.001078
10.354167,1.001565,0.001078
10.375000,1.000988,0.001078
10.395833,1.001839,0.001078
10.416667,1.000888,0.001078
10.437500,1.003043,0.001078
10.458333,1.001549,0.001078
10.479167,1.005340,0.001078
10.500000,1.004191,0.001078
10.520833,1.004742,0.001078
10.541667,1.003766,0.001078
10.562500,1.001203,0.001078
10.583333,1.002995,0.001078
10.604167,1.002179,0.001078
10.625000,1.003866,0.001078
10.645833,1.004704,0.001078
10.666667,1.003604,0.001078
10.687500,1.002841,0.001078
10.708333,1.003370,0.001078
10.729167,1.001909,0.001078
10.750000,1.003786,0.001078
10.770833,1.003476,0.001078
10.791667,1.003032,0.001078
10.812500,1.002401,0.001078
10.833333,1.003687,0.001078
10.854167,1.003053,0.001078
10.875000,1.002018,0.001078
10.895833,1.003327,0.001078
10.916667,1.002833,0.001078
10.937500,1.003976,0.001078
10.958333,1.003982,0.001078
10.979167,1.004111,0.001078
11.000000,1.003366,0.001078
11.020833,1.002916,0.001078
11.041667,1.002732,0.001078
11.062500,1.002061,0.001078
11.083333,1.001019,0.001078
11.104167,1.004684,0.001078
11.125000,1.004219,0.001078
11.145833,1.003296,0.001078
11.166667,1.002376,0.001078
11.187500,1.004114,0.001078
11.208333,1.005520,0.001078
11.229167,1.004684,0.001078
11.250000,1.004326,0.001078
11.270833,1.004081,0.001078
11.291667,1.001985,0.001078
11.312500,1.003112,0.001078
11.333333,1.003017,0.001078
11.354167,1.004620,0.001078
11.375000,1.005163,0.001078
11.395833,1.005141,0.001078
11.416667,1.006203,0.001078
11.437500,1.005121,0.001078
11.458333,1.005085,0.001078
11.479167,1.006832,0.001078
11.500000,1.006202,0.001078
11.520833,1.003878,0.001078
11.541667,1.008423,0.001078
11.562500,1.007200,0.001078
11.583333,1.006494,0.001078
11.604167,1.006070,0.001078
11.625000,1.005850,0.001078
11.645833,1.007111,0.001078
11.666667,1.007102,0.001078
11.687500,1.004669,0.001078
11.708333,1.005273,0.001078
11.729167,1.006480,0.001078
11.750000,1.005968,0.001078
11.770833,1.006380,0.001078
11.791667,1.005879,0.001078
11.812500,1.007011,0.001078
11.833333,1.006156,0.001078
11.854167,1.003127,0.001078
11.875000,1.005380,0.001078
11.895833,1.007046,0.001078
11.916667,1.005310,0.001078
11.937500,1.005153,0.001078
11.958333,1.003029,0.001078
11.979167,1.006067,0.001078
12.000000,1.007842,0.001078
12.020833,1.006790,0.001078
12.041667,1.007940,0.001078
12.062500,1.005704,0.001078
12.083333,1.006603,0.001078
12.104167,1.006208,0.001078
12.125000,1.005045,0.001078
12.145833,1.005446,0.001078
12.166667,1.002951,0.001078
12.187500,1.007272,0.001078
12.208333,1.006044,0.001078
12.229167,1.005832,0.001078
12.250000,1.004189,0.001078
12.270833,1.006645,0.001078
12.291667,1.005345,0.001078
12.312500,1.006107,0.001078
12.333333,1.005948,0.001078
12.354167,1.004925,0.001078
12.375000,1.005774,0.001078
12.395833,1.004341,0.001078
12.416667,1.003831,0.001078
12.437500,1.001722,0.001078
12.458333,1.002402,0.001078
12.479167,1.000655,0.001078
12.500000,0.999953,0.001078
12.520833,1.003018,0.001078
12.541667,1.000457,0.001078
12.562500,1.002081,0.001078
12.583333,1.000572,0.001078
12.604167,1.001015,0.001078
12.625000,1.000672,0.001078
12.645833,1.003125,0.001078
12.666667,1.002623,0.001078
12.687500,1.001899,0.001078
12.708333,1.002942,0.001078
12.729167,1.000754,0.001078
12.750000,1.002677,0.001078
12.770833,1.000151,0.001078
12.791667,1.003758,0.001078
12.812500,1.002519,0.001078
12.833333,1.000472,0.001078
12.854167,1.002836,0.001078
12.875000,1.001270,0.001078
12.895833,1.001429,0.001078
12.916667,1.003023,0.001078
12.937500,1.000442,0.001078
12.958333,1.002886,0.001078
12.979167,1.001927,0.001078
13.000000,1.004765,0.001078
13.020833,1.003814,0.001078
13.041667,1.003521,0.001078
13.062500,1.004421,0.001078
13.083333,1.002572,0.001078
13.104167,1.002005,0.001078
13.125000,1.003958,0.001078
13.145833,1.002925,0.001078
13.166667,1.001658,0.001078
13.187500,1.002479,0.001078
14.312500,0.998879,0.001078
14.333333,0.996853,0.001078
14.354167,0.999526,0.001078
14.375000,0.995715,0.001078
14.395833,0.997682,0.001078
14.416667,0.995891,0.001078
14.437500,0.995403,0.001078
14.458333,0.994677,0.001078
14.479167,0.995808,0.001078
14.500000,0.997378,0.001078
14.520833,0.995866,0.001078
14.541667,0.996058,0.001078
14.562500,0.994142,0.001078
14.583333,0.996832,0.001078
14.604167,0.995345,0.001078
14.625000,0.995760,0.001078
14.645833,0.994116,0.001078
14.666667,0.995494,0.001078
14.687500,0.995037,0.001078
14.708333,0.995214,0.001078
14.729167,0.993878,0.001078
14.750000,0.995604,0.001078
14.770833,0.995348,0.001078
14.791667,0.994238,0.001078
14.812500,0.993116,0.001078
14.833333,0.992656,0.001078
14.854167,0.993850,0.001078
14.875000,0.992485,0.001078
14.895833,0.991727,0.001078
14.916667,0.990497,0.001078
14.937500,0.991636,0.001078
14.958333,0.990087,0.001078
14.979167,0.988766,0.001078
15.000000,0.991106,0.001078
15.020833,0.988317,0.001078
15.041667,0.989896,0.001078
15.062500,0.987623,0.001078
15.083333,0.990047,0.001078
15.104167,0.991610,0.001078
15.125000,0.990026,0.001078
15.145833,0.992137,0.001078
15.166667,0.991752,0.001078
15.187500,0.991066,0.001078
15.208333,0.993006,0.001078
15.229167,0.993705,0.001078
15.250000,0.992583,0.001078
15.270833,0.992279,0.001078
15.291667,0.992244,0.001078
15.312500,0.994387,0.001078
15.333333,0.992336,0.001078
15.354167,0.991197,0.001078
15.375000,0.992736,0.001078
15.395833,0.992973,0.001078
15.416667,0.994718,0.001078
15.437500,0.994062,0.001078
15.458333,0.991707,0.001078
15.479167,0.994761,0.001078
15.500000,0.991430,0.001078
15.520833,0.990365,0.001078
15.541667,0.993123,0.001078
15.562500,0.994022,0.001078
15.583333,0.993297,0.001078
15.604167,0.992126,0.001078
15.625000,0.992073,0.001078
15.645833,0.992607,0.001078
15.666667,0.989136,0.001078
15.687500,0.988325,0.001078
15.708333,0.990000,0.001078
15.729167,0.986515,0.001078
15.750000,0.992099,0.001078
15.770833,0.993101,0.001078
15.791667,0.992198,0.001078
15.812500,0.991919,0.001078
15.833333,0.993075,0.001078
15.854167,0.990400,0.001078
15.875000,0.992007,0.001078
15.895833,0.993573,0.001078
15.916667,0.993650,0.001078
15.937500,0.994223,0.001078
15.958333,0.994831,0.001078
15.979167,0.995948,0.001078
16.000000,0.992233,0.001078
16.020833,0.993635,0.001078
16.041667,0.994252,0.001078
16.062500,0.993174,0.001078
16.083333,0.995366,0.001078
16.104167,0.993685,0.001078
16.125000,0.996472,0.001078
16.145833,0.994507,0.001078
16.166667,0.994392,0.001078
16.187500,0.992550,0.001078
16.208333,0.994879,0.001078
16.229167,0.994252,0.001078
16.250000,0.997074,0.001078
16.270833,0.994933,0.001078
16.291667,0.992748,0.001078
16.312500,0.996491,0.001078
16.333333,0.997756,0.001078
16.354167,0.996315,0.001078
16.375000,0.994928,0.001078
16.395833,0.997849,0.001078
16.416667,0.996095,0.001078
16.437500,0.995675,0.001078
16.458333,0.996976,0.001078
16.479167,0.997175,0.001078
16.500000,0.996658,0.001078
16.520833,0.998592,0.001078
16.541667,0.997729,0.001078
16.562500,0.997370,0.001078
16.583333,1.000025,0.001078
16.604167,1.000389,0.001078
16.625000,0.999150,0.001078
16.645833,1.001482,0.001078
16.666667,0.998844,0.001078
16.687500,1.000023,0.001078
16.708333,1.000085,0.001078
16.729167,0.999075,0.001078
16.750000,1.001953,0.001078
16.770833,1.000025,0.001078
16.791667,1.000439,0.001078
16.812500,0.998618,0.001078
16.833333,1.000422,0.001078
16.854167,1.001428,0.001078
16.875000,1.000616,0.001078
16.895833,0.998969,0.001078
16.916667,0.999006,0.001078
16.937500,1.000126,0.001078
16.958333,0.998498,0.001078
16.979167,0.998148,0.001078
17.000000,0.998416,0.001078
17.020833,0.998885,0.001078
17.041667,1.001594,0.001078
17.062500,0.999202,0.001078
17.083333,1.000195,0.001078
17.104167,0.999893,0.001078
17.125000,0.999801,0.001078
17.145833,1.000323,0.001078
17.166667,1.000604,0.001078
17.187500,1.003430,0.001078
17.208333,1.001980,0.001078
17.229167,1.000862,0.001078
17.250000,1.000723,0.001078
17.270833,1.001668,0.001078
17.291667,1.001879,0.001078
17.312500,1.003177,0.001078
17.333333,1.004632,0.001078
17.354167,1.003439,0.001078
17.375000,1.002696,0.001078
17.395833,1.004079,0.001078
17.416667,1.003042,0.001078
17.437500,1.003365,0.001078
17.458333,1.001969,0.001078
17.479167,1.001211,0.001078
17.500000,1.002735,0.001078
17.520833,1.002216,0.001078
17.541667,1.003036,0.001078
17.562500,1.004470,0.001078
17.583333,1.001935,0.001078
17.604167,1.003455,0.001078
17.625000,1.003339,0.001078
17.645833,1.002834,0.001078
17.666667,1.005513,0.001078
17.687500,1.005222,0.001078
17.708333,1.005391,0.001078
17.729167,1.004163,0.001078
17.750000,1.004330,0.001078
17.770833,1.003912,0.001078
17.791667,1.005857,0.001078
17.812500,1.005238,0.001078
17.833333,1.001095,0.001078
17.854167,1.002968,0.001078
17.875000,1.004640,0.001078
17.895833,1.004971,0.001078
17.916667,1.004889,0.001078
17.937500,1.004091,0.001078
17.958333,1.006037,0.001078
17.979167,1.005145,0.001078
18.000000,1.003489,0.001078
18.020833,1.004447,0.001078
18.041667,1.004895,0.001078
18.062500,1.005546,0.001078
18.083333,1.004074,0.001078
18.104167,1.008457,0.001078
18.125000,1.005298,0.001078
18.145833,1.004539,0.001078
18.166667,1.005703,0.001078
18.187500,1.006827,0.001078
18.208333,1.004148,0.001078
18.229167,1.003850,0.001078
18.250000,1.005272,0.001078
18.270833,1.005591,0.001078
18.291667,1.007472,0.001078
18.312500,1.005345,0.001078
18.333333,1.007844,0.001078
18.354167,1.006870,0.001078
18.375000,1.007282,0.001078
18.395833,1.010553,0.001078
18.416667,1.008329,0.001078
18.437500,1.009924,0.001078
18.458333,1.007958,0.001078
18.479167,1.008948,0.001078
18.500000,1.009594,0.001078
18.520833,1.008997,0.001078
18.541667,1.009505,0.001078
18.562500,1.007226,0.001078
18.583333,1.008242,0.001078
18.604167,1.007721,0.001078
18.625000,1.006807,0.001078
18.645833,1.008591,0.001078
18.666667,1.008096,0.001078
18.687500,1.006004,0.001078
18.708333,1.006420,0.001078
18.729167,1.005902,0.001078
18.750000,1.007092,0.001078
18.770833,1.005637,0.001078
18.791667,1.006470,0.001078
18.812500,1.006825,0.001078
18.833333,1.004408,0.001078
18.854167,1.005118,0.001078
18.875000,1.005445,0.001078
18.895833,1.008783,0.001078
18.916667,1.004920,0.001078
18.937500,1.006251,0.001078
18.958333,1.007629,0.001078
18.979167,1.005838,0.001078
19.000000,1.008671,0.001078
19.020833,1.006362,0.001078
19.041667,1.007058,0.001078
19.062500,1.010086,0.001078
19.083333,1.005747,0.001078
19.104167,1.006887,0.001078
19.125000,1.005296,0.001078
19.145833,1.006132,0.001078
19.166667,1.004941,0.001078
19.187500,1.007278,0.001078
19.208333,1.003237,0.001078
19.229167,1.007081,0.001078
19.250000,1.006804,0.001078
19.270833,1.006301,0.001078
19.291667,1.003486,0.001078
19.312500,1.006191,0.001078
19.333333,1.005197,0.001078
19.354167,1.005826,0.001078
19.375000,1.005499,0.001078
19.395833,1.005806,0.001078
19.416667,1.004354,0.001078
19.437500,1.002857,0.001078
19.458333,1.005144,0.001078
19.479167,1.005466,0.001078
19.500000,1.003083,0.001078
19.520833,1.007528,0.001078
19.541667,1.004170,0.001078
19.562500,1.005974,0.001078
19.583333,1.004490,0.001078
19.604167,1.004004,0.001078
19.625000,1.004904,0.001078
19.645833,1.004463,0.001078
19.666667,1.003531,0.001078
19.687500,1.004066,0.001078
19.708333,1.004505,0.001078
19.729167,1.002845,0.001078
19.750000,1.002598,0.001078
19.770833,1.002867,0.001078
19.791667,1.004393,0.001078
19.812500,1.003781,0.001078
19.833333,1.002621,0.001078
19.854167,1.001305,0.001078
19.875000,1.002631,0.001078
19.895833,1.002478,0.001078
19.916667,1.004367,0.001078
19.937500,1.002739,0.001078
19.958333,1.003654,0.001078
19.979167,1.002311,0.001078
20.000000,1.001013,0.001078
20.020833,0.999164,0.001078
20.041667,1.002195,0.001078
20.062500,1.000706,0.001078
20.083333,0.999608,0.001078
20.104167,1.002192,0.001078
20.125000,1.001533,0.001078
20.145833,0.999824,0.001078
20.166667,1.001488,0.001078
20.187500,0.999950,0.001078
20.208333,1.000465,0.001078
20.229167,1.000667,0.001078
20.250000,1.002908,0.001078
20.270833,1.000797,0.001078
20.291667,1.003119,0.001078
20.312500,1.001162,0.001078
20.333333,1.000849,0.001078
20.354167,1.000840,0.001078
