# alert ephemeris (community pipeline, approximate): P_alert = 4.25 d, t0_alert = 1.9 d
t_days,flux_rel,sigma_flux
3.875000,0.999004,0.001370
3.895833,0.997362,0.001370
3.916667,0.999953,0.001370
3.937500,1.001590,0.001370
3.958333,1.000270,0.001370
3.979167,1.002488,0.001370
4.000000,1.000127,0.001370
4.020833,1.000512,0.001370
4.041667,1.001951,0.001370
4.062500,1.001759,0.001370
4.083333,1.001591,0.001370
4.104167,1.002329,0.001370
4.125000,1.002694,0.001370
4.145833,0.999032,0.001370
4.166667,1.003201,0.001370
4.187500,0.999713,0.001370
4.208333,1.001118,0.001370
4.229167,1.002308,0.001370
4.250000,1.002257,0.001370
4.270833,1.003289,0.001370
4.291667,1.002631,0.001370
4.312500,1.001826,0.001370
4.333333,1.005256,0.001370
4.354167,1.000900,0.001370
4.375000,1.003791,0.001370
4.395833,1.003033,0.001370
4.416667,1.005297,0.001370
4.437500,1.002017,0.001370
4.458333,0.998981,0.001370
4.479167,1.001890,0.001370
4.500000,1.001963,0.001370
4.520833,1.004091,0.001370
4.541667,1.003155,0.001370
4.562500,1.003312,0.001370
4.583333,1.003945,0.001370
4.604167,1.001668,0.001370
4.625000,1.004018,0.001370
4.645833,1.002287,0.001370
4.666667,1.002613,0.001370
4.687500,1.003941,0.001370
4.708333,1.003344,0.001370
4.729167,1.003210,0.001370
4.750000,1.003863,0.001370
4.770833,1.004836,0.001370
4.791667,1.003543,0.001370
4.812500,1.004005,0.001370
4.833333,1.004909,0.001370
4.854167,1.005978,0.001370
4.875000,1.000964,0.001370
4.895833,1.005878,0.001370
4.916667,1.005416,0.001370
4.937500,1.004648,0.001370
4.958333,1.005160,0.001370
4.979167,1.002768,0.001370
5.000000,1.005827,0.001370
5.020833,1.004265,0.001370
5.041667,1.005147,0.001370
5.062500,1.003213,0.001370
5.083333,1.005297,0.001370
5.104167,1.005221,0.001370
5.125000,1.006248,0.001370
5.145833,1.004532,0.001370
5.166667,1.000707,0.001370
5.187500,1.002443,0.001370
5.208333,1.003271,0.001370
5.229167,1.003664,0.001370
5.250000,1.003757,0.001370
5.270833,1.003916,0.001370
5.291667,1.003996,0.001370
5.312500,1.004068,0.001370
5.333333,1.003955,0.001370
5.354167,1.004437,0.001370
5.375000,1.003314,0.001370
5.395833,1.006113,0.001370
5.416667,1.003841,0.001370
5.437500,1.005362,0.001370
5.458333,1.004791,0.001370
5.479167,1.004314,0.001370
5.500000,1.004187,0.001370
5.520833,1.003225,0.001370
5.541667,1.005610,0.001370
5.562500,1.005117,0.001370
5.583333,1.002491,0.001370
5.604167,1.002454,0.001370
5.625000,1.002370,0.001370
5.645833,1.002207,0.001370
5.666667,1.001904,0.001370
5.687500,1.002512,0.001370
5.708333,1.004337,0.001370
5.729167,1.002726,0.001370
5.750000,1.005210,0.001370
5.770833,1.003034,0.001370
5.791667,1.001778,0.001370
5.812500,1.004564,0.001370
5.833333,1.007150,0.001370
5.854167,1.003707,0.001370
5.875000,1.004328,0.001370
5.895833,1.004117,0.001370
5.916667,1.001940,0.001370
5.937500,1.005957,0.001370
5.958333,1.001693,0.001370
5.979167,1.002336,0.001370
6.000000,1.004277,0.001370
6.020833,1.001787,0.001370
6.041667,1.001927,0.001370
6.062500,0.997310,0.001370
6.083333,0.998880,0.001370
6.104167,0.995847,0.001370
6.125000,0.999000,0.001370
6.145833,0.999427,0.001370
6.166667,1.002809,0.001370
6.187500,1.002530,0.001370
6.208333,1.002931,0.001370
6.229167,1.004851,0.001370
6.250000,1.002515,0.001370
6.270833,1.004325,0.001370
6.291667,1.005298,0.001370
6.312500,1.005928,0.001370
6.333333,1.004847,0.001370
6.354167,1.006263,0.001370
6.375000,1.002880,0.001370
6.395833,1.005277,0.001370
6.416667,1.006989,0.001370
6.437500,1.006362,0.001370
6.458333,1.005121,0.001370
6.479167,1.004748,0.001370
6.500000,1.004107,0.001370
6.520833,1.006581,0.001370
6.541667,1.005745,0.001370
6.562500,1.003151,0.001370
6.583333,1.002845,0.001370
6.604167,1.003538,0.001370
6.625000,1.004505,0.001370
6.645833,1.006231,0.001370
6.666667,1.005610,0.001370
6.687500,1.004912,0.001370
6.708333,1.005052,0.001370
6.729167,1.006019,0.001370
6.750000,1.004231,0.001370
6.770833,1.001757,0.001370
6.791667,1.005010,0.001370
6.812500,1.004233,0.001370
6.833333,1.005765,0.001370
6.854167,1.005349,0.001370
6.875000,1.007448,0.001370
6.895833,1.003883,0.001370
6.916667,1.002956,0.001370
6.937500,1.002490,0.001370
6.958333,1.006611,0.001370
6.979167,1.005004,0.001370
7.000000,1.005907,0.001370
7.020833,1.003010,0.001370
7.041667,1.006235,0.001370
7.062500,1.004277,0.001370
7.083333,1.003729,0.001370
7.104167,1.005878,0.001370
7.125000,1.005815,0.001370
7.145833,1.003853,0.001370
7.166667,1.004984,0.001370
7.187500,1.002739,0.001370
7.208333,1.003443,0.001370
7.229167,1.005905,0.001370
7.250000,1.005047,0.001370
7.270833,1.006478,0.001370
7.291667,1.005149,0.001370
7.312500,1.004129,0.001370
7.333333,1.006323,0.001370
7.354167,1.005016,0.001370
7.375000,1.007439,0.001370
7.395833,1.005916,0.001370
7.416667,1.004692,0.001370
7.437500,1.006019,0.001370
7.458333,1.007631,0.001370
7.479167,1.005901,0.001370
7.500000,1.004960,0.001370
7.520833,1.006241,0.001370
7.541667,1.004432,0.001370
7.562500,1.005319,0.001370
7.583333,1.006590,0.001370
7.604167,1.007286,0.001370
7.625000,1.005105,0.001370
7.645833,1.007176,0.001370
7.666667,1.005840,0.001370
7.687500,1.008081,0.001370
7.708333,1.007100,0.001370
7.729167,1.007152,0.001370
7.750000,1.007233,0.001370
7.770833,1.007070,0.001370
7.791667,1.004930,0.001370
7.812500,1.005348,0.001370
7.833333,1.005236,0.001370
7.854167,1.005195,0.001370
7.875000,1.004866,0.001370
7.895833,1.005024,0.001370
7.916667,1.002751,0.001370
7.937500,1.003226,0.001370
7.958333,1.005949,0.001370
7.979167,1.006573,0.001370
8.000000,1.006763,0.001370
8.020833,1.005258,0.001370
8.041667,1.006357,0.001370
8.062500,1.001337,0.001370
8.083333,1.004420,0.001370
8.104167,1.002892,0.001370
8.125000,1.005551,0.001370
8.145833,1.003951,0.001370
8.166667,1.003801,0.001370
8.187500,1.004203,0.001370
8.208333,1.003841,0.001370
8.229167,1.002451,0.001370
8.250000,1.002502,0.001370
8.270833,1.004892,0.001370
8.291667,1.003474,0.001370
8.312500,1.006854,0.001370
8.333333,1.006775,0.001370
8.354167,1.004685,0.001370
8.375000,1.004385,0.001370
8.395833,1.005082,0.001370
8.416667,1.003157,0.001370
8.437500,1.003506,0.001370
8.458333,1.005677,0.001370
8.479167,1.004426,0.001370
8.500000,1.004685,0.001370
8.520833,1.004416,0.001370
8.541667,1.007390,0.001370
8.562500,1.005157,0.001370
8.583333,1.003891,0.001370
8.604167,1.003611,0.001370
8.625000,1.001390,0.001370
8.645833,1.003079,0.001370
8.666667,1.002537,0.001370
8.687500,1.003191,0.001370
8.708333,1.006481,0.001370
8.729167,1.006294,0.001370
8.750000,1.003847,0.001370
8.770833,1.002119,0.001370
8.791667,1.006107,0.001370
8.812500,1.002194,0.001370
8.833333,1.002077,0.001370
8.854167,1.003740,0.001370
8.875000,1.003354,0.001370
8.895833,1.002383,0.001370
8.916667,1.002086,0.001370
8.937500,1.000944,0.001370
8.958333,1.001668,0.001370
8.979167,0.999805,0.001370
9.000000,1.002804,0.001370
9.020833,1.000518,0.001370
9.041667,0.999598,0.001370
9.062500,1.003700,0.001370
9.083333,1.004007,0.001370
9.104167,1.004902,0.001370
9.125000,1.003660,0.001370
9.145833,1.003975,0.001370
9.166667,1.003749,0.001370
9.187500,1.002679,0.001370
9.208333,1.005817,0.001370
9.229167,1.002907,0.001370
9.250000,1.005592,0.001370
9.270833,1.005428,0.001370
9.291667,1.003320,0.001370
9.312500,1.002514,0.001370
9.333333,1.002703,0.001370
9.354167,1.003035,0.001370
9.375000,1.004741,0.001370
9.395833,1.004541,0.001370
9.416667,1.005619,0.001370
9.437500,1.003581,0.001370
9.458333,1.006266,0.001370
9.479167,1.002934,0.001370
9.500000,1.004469,0.001370
9.520833,1.000503,0.001370
9.541667,1.005119,0.001370
9.562500,0.999720,0.001370
9.583333,1.000722,0.001370
9.604167,1.002976,0.001370
9.625000,1.002785,0.001370
9.645833,1.000499,0.001370
9.666667,1.002446,0.001370
9.687500,1.003558,0.001370
9.708333,0.998330,0.001370
9.729167,0.999956,0.001370
9.750000,1.002463,0.001370
9.770833,1.001719,0.001370
9.791667,0.997535,0.001370
9.812500,1.000028,0.001370
9.833333,1.001196,0.001370
9.854167,1.000226,0.001370
9.875000,1.001373,0.001370
9.895833,1.001196,0.001370
9.916667,0.998871,0.001370
9.937500,0.999770,0.001370
9.958333,0.998812,0.001370
9.979167,0.999737,0.001370
10.000000,0.997770,0.001370
10.020833,0.997586,0.001370
10.041667,0.998768,0.001370
10.062500,0.997686,0.001370
10.083333,0.996922,0.001370
10.104167,0.996314,0.001370
10.125000,1.001245,0.001370
10.145833,0.997393,0.001370
10.166667,0.997769,0.001370
10.187500,1.000958,0.001370
10.208333,1.000583,0.001370
10.229167,1.000833,0.001370
10.250000,1.004213,0.001370
10.270833,1.003488,0.001370
10.291667,1.000240,0.001370
10.312500,0.996627,0.001370
10.333333,0.995249,0.001370
10.354167,0.995000,0.001370
10.375000,0.999262,0.001370
10.395833,0.997116,0.001370
10.416667,1.001295,0.001370
10.437500,0.999975,0.001370
10.458333,0.999653,0.001370
10.479167,1.001791,0.001370
10.500000,1.000910,0.001370
10.520833,0.995872,0.001370
10.541667,1.000621,0.001370
10.562500,0.999945,0.001370
10.583333,1.000377,0.001370
10.604167,0.998417,0.001370
10.625000,0.998029,0.001370
10.645833,1.000494,0.001370
10.666667,0.998199,0.001370
10.687500,1.000654,0.001370
10.708333,0.997509,0.001370
10.729167,0.997269,0.001370
10.750000,0.999158,0.001370
10.770833,0.997818,0.001370
10.791667,0.998739,0.001370
10.812500,0.999933,0.001370
10.833333,0.999069,0.001370
10.854167,0.997878,0.001370
10.875000,0.998842,0.001370
10.895833,0.997250,0.001370
10.916667,0.999338,0.001370
10.937500,0.999233,0.001370
10.958333,0.999834,0.001370
10.979167,0.998378,0.001370
11.000000,0.997345,0.001370
11.020833,0.998455,0.001370
11.041667,0.996839,0.001370
11.062500,0.998163,0.001370
11.083333,1.001613,0.001370
11.104167,0.997555,0.001370
11.125000,1.000809,0.001370
11.145833,0.998947,0.001370
11.166667,1.001718,0.001370
11.187500,0.999264,0.001370
11.208333,0.998108,0.001370
11.229167,0.997801,0.001370
11.250000,0.999250,0.001370
11.270833,0.998538,0.001370
11.291667,0.997317,0.001370
11.312500,0.996039,0.001370
11.333333,0.997872,0.001370
11.354167,1.000730,0.001370
11.375000,0.997743,0.001370
11.395833,0.998156,0.001370
11.416667,1.001502,0.001370
11.437500,1.000732,0.001370
11.458333,0.995668,0.001370
11.479167,0.998908,0.001370
11.500000,0.996508,0.001370
11.520833,0.998990,0.001370
11.541667,0.998402,0.001370
11.562500,1.000231,0.001370
11.583333,1.000124,0.001370
11.604167,0.999057,0.001370
11.625000,0.996626,0.001370
11.645833,0.996267,0.001370
11.666667,0.997943,0.001370
11.687500,1.000035,0.001370
11.708333,0.995901,0.001370
11.729167,1.000191,0.001370
11.750000,0.996404,0.001370
11.770833,0.997502,0.001370
11.791667,0.998325,0.001370
11.812500,0.999533,0.001370
11.833333,0.997927,0.001370
11.854167,0.998624,0.001370
11.875000,0.996682,0.001370
11.895833,0.998743,0.001370
11.916667,0.997899,0.001370
11.937500,0.994200,0.001370
11.958333,0.993886,0.001370
11.979167,0.993662,0.001370
12.000000,0.996648,0.001370
12.020833,0.995346,0.001370
12.041667,0.992753,0.001370
12.062500,0.996602,0.001370
12.083333,0.994532,0.001370
12.104167,0.996286,0.001370
12.125000,0.993467,0.001370
12.145833,0.996686,0.001370
12.166667,0.993668,0.001370
12.187500,0.993237,0.001370
12.208333,0.995968,0.001370
12.229167,0.995193,0.001370
12.250000,0.995747,0.001370
12.270833,0.996194,0.001370
12.291667,0.994087,0.001370
12.312500,0.997182,0.001370
12.333333,0.994835,0.001370
12.354167,0.993595,0.001370
12.375000,0.994500,0.001370
12.395833,0.995225,0.001370
12.416667,0.996163,0.001370
12.437500,0.997542,0.001370
12.458333,0.995696,0.001370
12.479167,0.995977,0.001370
12.500000,0.995399,0.001370
12.520833,0.992455,0.001370
12.541667,0.995126,0.001370
12.562500,0.996664,0.001370
12.583333,0.995644,0.001370
12.604167,0.996327,0.001370
12.625000,0.994836,0.001370
12.645833,0.998068,0.001370
12.666667,0.995251,0.001370
12.687500,0.990952,0.001370
12.708333,0.995948,0.001370
12.729167,0.996269,0.001370
12.750000,0.994439,0.001370
12.770833,0.995705,0.001370
12.791667,0.997449,0.001370
12.812500,0.996767,0.001370
12.833333,0.994708,0.001370
12.854167,0.995762,0.001370
12.875000,0.997339,0.001370
12.895833,0.997728,0.001370
12.916667,0.995986,0.001370
12.937500,0.997935,0.001370
12.958333,0.995585,0.001370
12.979167,0.996459,0.001370
13.000000,0.997756,0.001370
13.020833,0.998851,0.001370
13.041667,0.995406,0.001370
13.062500,0.998377,0.001370
13.083333,0.997867,0.001370
13.104167,0.999411,0.001370
13.125000,0.995918,0.001370
13.145833,0.995435,0.001370
13.166667,0.996004,0.001370
13.187500,0.996296,0.001370
14.312500,0.995989,0.001370
14.333333,0.995715,0.001370
14.354167,0.994553,0.001370
14.375000,0.994954,0.001370
14.395833,0.996127,0.001370
14.416667,0.996901,0.001370
14.437500,0.995815,0.001370
14.458333,0.997416,0.001370
14.479167,0.996425,0.001370
14.500000,0.996472,0.001370
14.520833,0.993333,0.001370
14.541667,0.991129,0.001370
14.562500,0.991798,0.001370
14.583333,0.988582,0.001370
14.604167,0.991065,0.001370
14.625000,0.991845,0.001370
14.645833,0.994044,0.001370
14.666667,0.995507,0.001370
14.687500,0.996381,0.001370
14.708333,0.998599,0.001370
14.729167,0.995176,0.001370
14.750000,0.995426,0.001370
14.770833,0.998133,0.001370
14.791667,0.996423,0.001370
14.812500,0.996675,0.001370
14.833333,0.994004,0.001370
14.854167,0.996797,0.001370
14.875000,0.996826,0.001370
14.895833,0.996244,0.001370
14.916667,0.994714,0.001370
14.937500,0.996436,0.001370
14.958333,0.997781,0.001370
14.979167,0.995410,0.001370
15.000000,0.995903,0.001370
15.020833,0.995355,0.001370
15.041667,0.994487,0.001370
15.062500,0.994246,0.001370
15.083333,0.996078,0.001370
15.104167,0.994203,0.001370
15.125000,0.998011,0.001370
15.145833,0.995285,0.001370
15.166667,0.996982,0.001370
15.187500,0.997606,0.001370
15.208333,0.997406,0.001370
15.229167,0.997202,0.001370
15.250000,0.996667,0.001370
15.270833,0.997226,0.001370
15.291667,0.998787,0.001370
15.312500,0.998382,0.001370
15.333333,0.997595,0.001370
15.354167,0.999193,0.001370
15.375000,0.995469,0.001370
15.395833,0.996368,0.001370
15.416667,0.999541,0.001370
15.437500,0.996656,0.001370
15.458333,0.997355,0.001370
15.479167,0.997584,0.001370
15.500000,0.997932,0.001370
15.520833,0.997393,0.001370
15.541667,0.998316,0.001370
15.562500,0.996936,0.001370
15.583333,1.000129,0.001370
15.604167,0.998872,0.001370
15.625000,0.998366,0.001370
15.645833,0.998388,0.001370
15.666667,0.998950,0.001370
15.687500,0.997445,0.001370
15.708333,0.997070,0.001370
15.729167,0.998051,0.001370
15.750000,0.997872,0.001370
15.770833,1.001685,0.001370
15.791667,0.999208,0.001370
15.812500,0.996985,0.001370
15.833333,0.998689,0.001370
15.854167,0.999629,0.001370
15.875000,0.999757,0.001370
15.895833,1.001511,0.001370
15.916667,0.998266,0.001370
15.937500,0.998322,0.001370
15.958333,0.998461,0.001370
15.979167,0.999244,0.001370
16.000000,0.999545,0.001370
16.020833,1.002081,0.001370
16.041667,1.001741,0.001370
16.062500,0.999631,0.001370
16.083333,0.999124,0.001370
16.104167,0.999320,0.001370
16.125000,0.996043,0.001370
16.145833,0.997297,0.001370
16.166667,0.997228,0.001370
16.187500,1.001678,0.001370
16.208333,0.998329,0.001370
16.229167,0.998281,0.001370
16.250000,0.995090,0.001370
16.270833,0.996730,0.001370
16.291667,0.994512,0.001370
16.312500,0.996382,0.001370
16.333333,0.999033,0.001370
16.354167,0.999692,0.001370
16.375000,0.997513,0.001370
16.395833,0.997944,0.001370
16.416667,0.999583,0.001370
16.437500,0.999062,0.001370
16.458333,1.000730,0.001370
16.479167,1.001059,0.001370
16.500000,1.000606,0.001370
16.520833,0.998595,0.001370
16.541667,1.001091,0.001370
16.562500,1.000281,0.001370
16.583333,1.000650,0.001370
16.604167,1.000092,0.001370
16.625000,0.999237,0.001370
16.645833,1.001433,0.001370
16.666667,1.000708,0.001370
16.687500,0.999319,0.001370
16.708333,0.997257,0.001370
16.729167,0.997481,0.001370
16.750000,0.995978,0.001370
16.770833,0.996709,0.001370
16.791667,0.995434,0.001370
16.812500,0.996566,0.001370
16.833333,0.999078,0.001370
16.854167,0.999477,0.001370
16.875000,0.998149,0.001370
16.895833,0.998622,0.001370
16.916667,0.999781,0.001370
16.937500,1.000317,0.001370
16.958333,0.997438,0.001370
16.979167,0.999439,0.001370
17.000000,1.000463,0.001370
17.020833,1.001102,0.001370
17.041667,0.999446,0.001370
17.062500,1.000867,0.001370
17.083333,0.998931,0.001370
17.104167,1.000054,0.001370
17.125000,0.999481,0.001370
17.145833,1.001516,0.001370
17.166667,1.000772,0.001370
17.187500,0.999883,0.001370
17.208333,0.999759,0.001370
17.229167,0.997654,0.001370
17.250000,0.999856,0.001370
17.270833,1.000120,0.001370
17.291667,0.998239,0.001370
17.312500,0.997278,0.001370
17.333333,0.999570,0.001370
17.354167,0.998763,0.001370
17.375000,0.998452,0.001370
17.395833,0.999415,0.001370
17.416667,0.999852,0.001370
17.437500,1.000409,0.001370
17.458333,1.003023,0.001370
17.479167,1.000904,0.001370
17.500000,0.999375,0.001370
17.520833,1.001539,0.001370
17.541667,0.999778,0.001370
17.562500,0.998120,0.001370
17.583333,1.001110,0.001370
17.604167,1.001842,0.001370
17.625000,1.001091,0.001370
17.645833,1.000582,0.001370
17.666667,1.001843,0.001370
17.687500,1.000432,0.001370
17.708333,0.999151,0.001370
17.729167,0.999470,0.001370
17.750000,1.001725,0.001370
17.770833,1.001906,0.001370
17.791667,1.000989,0.001370
17.812500,1.003132,0.001370
17.833333,1.002055,0.001370
17.854167,0.999935,0.001370
17.875000,1.001484,0.001370
17.895833,1.003118,0.001370
17.916667,1.003129,0.001370
17.937500,1.000894,0.001370
17.958333,1.000102,0.001370
17.979167,1.000118,0.001370
18.000000,0.999214,0.001370
18.020833,0.998412,0.001370
18.041667,1.003356,0.001370
18.062500,1.000142,0.001370
18.083333,1.000366,0.001370
18.104167,1.000496,0.001370
18.125000,1.001219,0.001370
18.145833,1.000373,0.001370
18.166667,1.001379,0.001370
18.187500,0.999811,0.001370
18.208333,1.001682,0.001370
18.229167,0.997581,0.001370
18.250000,0.999666,0.001370
18.270833,0.999611,0.001370
18.291667,1.000217,0.001370
18.312500,1.000124,0.001370
18.333333,1.000964,0.001370
18.354167,1.002144,0.001370
18.375000,1.000216,0.001370
18.395833,1.001826,0.001370
18.416667,1.003248,0.001370
18.437500,1.002266,0.001370
18.458333,1.000721,0.001370
18.479167,1.003846,0.001370
18.500000,1.000276,0.001370
18.520833,1.001302,0.001370
18.541667,1.003375,0.001370
18.562500,1.000401,0.001370
18.583333,0.999125,0.001370
18.604167,1.002815,0.001370
18.625000,1.000975,0.001370
18.645833,1.000835,0.001370
18.666667,1.001627,0.001370
18.687500,1.002174,0.001370
18.708333,0.999338,0.001370
18.729167,1.002193,0.001370
18.750000,1.000388,0.001370
18.770833,1.002665,0.001370
18.791667,1.001052,0.001370
18.812500,0.995940,0.001370
18.833333,0.997729,0.001370
18.854167,0.996689,0.001370
18.875000,0.995613,0.001370
18.895833,0.998404,0.001370
18.916667,0.998346,0.001370
18.937500,0.999064,0.001370
18.958333,1.000005,0.001370
18.979167,1.002022,0.001370
19.000000,1.000525,0.001370
19.020833,1.000174,0.001370
19.041667,0.998091,0.001370
19.062500,0.999060,0.001370
19.083333,1.001452,0.001370
19.104167,0.998812,0.001370
19.125000,1.000164,0.001370
19.145833,1.000736,0.001370
19.166667,1.000989,0.001370
19.187500,1.001065,0.001370
19.208333,1.001668,0.001370
19.229167,1.002117,0.001370
19.250000,1.000847,0.001370
19.270833,1.001985,0.001370
19.291667,1.000737,0.001370
19.312500,1.001677,0.001370
19.333333,1.000840,0.001370
19.354167,1.000696,0.001370
19.375000,1.001039,0.001370
19.395833,1.001253,0.001370
19.416667,1.001690,0.001370
19.437500,1.003251,0.001370
19.458333,1.000384,0.001370
19.479167,1.001293,0.001370
19.500000,1.000552,0.001370
19.520833,1.001362,0.001370
19.541667,1.001427,0.001370
19.562500,1.002645,0.001370
19.583333,1.000503,0.001370
19.604167,1.000788,0.001370
19.625000,1.001724,0.001370
19.645833,1.001716,0.001370
19.666667,1.002074,0.001370
19.687500,1.003297,0.001370
19.708333,1.001423,0.001370
19.729167,1.003292,0.001370
19.750000,1.002225,0.001370
19.770833,1.000249,0.001370
19.791667,1.002338,0.001370
19.812500,1.003106,0.001370
19.833333,1.001754,0.001370
19.854167,1.002008,0.001370
19.875000,1.002029,0.001370
19.895833,1.002721,0.001370
19.916667,1.001366,0.001370
19.937500,1.001069,0.001370
19.958333,1.003314,0.001370
19.979167,1.003386,0.001370
20.000000,1.001038,0.001370
20.020833,0.999979,0.001370
20.041667,1.002255,0.001370
20.062500,1.000552,0.001370
20.083333,1.001656,0.001370
20.104167,1.002731,0.001370
20.125000,0.999517,0.001370
20.145833,1.002371,0.001370
20.166667,1.001890,0.001370
20.187500,0.999090,0.001370
20.208333,1.002729,0.001370
20.229167,1.001477,0.001370
20.250000,1.003294,0.001370
20.270833,1.004304,0.001370
20.291667,1.003648,0.001370
20.312500,1.003179,0.001370
20.333333,1.002890,0.001370
20.354167,1.004499,0.001370
