# alert ephemeris (community pipeline, approximate): P_alert = 7.01 d, t0_alert = 1.2 d
t_days,flux_rel,sigma_flux
1.750000,1.002824,0.001191
1.770833,1.001732,0.001191
1.791667,1.002913,0.001191
1.812500,1.002923,0.001191
1.833333,1.000944,0.001191
1.854167,0.999271,0.001191
1.875000,0.998490,0.001191
1.895833,0.999312,0.001191
1.916667,1.000508,0.001191
1.937500,0.998982,0.001191
1.958333,0.998538,0.001191
1.979167,0.997844,0.001191
2.000000,1.000471,0.001191
2.020833,0.997295,0.001191
2.041667,0.998339,0.001191
2.062500,0.995734,0.001191
2.083333,0.999430,0.001191
2.104167,0.998611,0.001191
2.125000,0.998386,0.001191
2.145833,1.001066,0.001191
2.166667,0.998600,0.001191
2.187500,1.001320,0.001191
2.208333,0.997288,0.001191
2.229167,0.998928,0.001191
2.250000,0.997897,0.001191
2.270833,0.997148,0.001191
2.291667,0.996861,0.001191
2.312500,0.998583,0.001191
2.333333,0.996949,0.001191
2.354167,0.998589,0.001191
2.375000,0.997315,0.001191
2.395833,0.998235,0.001191
2.416667,0.998820,0.001191
2.437500,0.998120,0.001191
2.458333,0.999614,0.001191
2.479167,1.001229,0.001191
2.500000,0.998728,0.001191
2.520833,0.997981,0.001191
2.541667,0.998920,0.001191
2.562500,0.997786,0.001191
2.583333,0.998960,0.001191
2.604167,1.000259,0.001191
2.625000,0.999939,0.001191
2.645833,0.997939,0.001191
2.666667,0.998307,0.001191
2.687500,1.000161,0.001191
2.708333,0.998787,0.001191
2.729167,0.998638,0.001191
2.750000,0.994974,0.001191
2.770833,0.998737,0.001191
2.791667,0.998365,0.001191
2.812500,0.999397,0.001191
2.833333,0.998025,0.001191
2.854167,0.999052,0.001191
2.875000,0.996515,0.001191
2.895833,0.998969,0.001191
2.916667,1.000021,0.001191
2.937500,0.999272,0.001191
2.958333,0.997421,0.001191
2.979167,1.000772,0.001191
3.000000,1.000081,0.001191
3.020833,0.999233,0.001191
3.041667,0.999731,0.001191
3.062500,1.000590,0.001191
3.083333,0.999894,0.001191
3.104167,0.996534,0.001191
3.125000,1.001020,0.001191
3.145833,0.998362,0.001191
3.166667,1.000113,0.001191
3.187500,0.998274,0.001191
3.208333,1.000395,0.001191
3.229167,0.997996,0.001191
3.250000,0.997861,0.001191
3.270833,1.001661,0.001191
3.291667,1.001916,0.001191
3.312500,1.001455,0.001191
3.333333,1.002469,0.001191
3.354167,1.001405,0.001191
3.375000,0.999270,0.001191
3.395833,1.001232,0.001191
3.416667,1.002527,0.001191
3.437500,1.000390,0.001191
3.458333,1.000705,0.001191
3.479167,0.999691,0.001191
3.500000,0.999879,0.001191
3.520833,1.000301,0.001191
3.541667,0.999466,0.001191
3.562500,1.000964,0.001191
3.583333,1.001741,0.001191
3.604167,1.001568,0.001191
3.625000,0.999083,0.001191
3.645833,1.002705,0.001191
3.666667,1.001064,0.001191
3.687500,1.003788,0.001191
3.708333,1.001544,0.001191
3.729167,1.003244,0.001191
3.750000,1.000013,0.001191
3.770833,1.001656,0.001191
3.791667,1.002505,0.001191
3.812500,1.001765,0.001191
3.833333,1.002279,0.001191
3.854167,1.000413,0.001191
3.875000,1.000653,0.001191
3.895833,1.000626,0.001191
3.916667,0.999108,0.001191
3.937500,0.999216,0.001191
3.958333,0.998007,0.001191
3.979167,0.996775,0.001191
4.000000,0.996963,0.001191
4.020833,0.997540,0.001191
4.041667,0.995414,0.001191
4.062500,0.996102,0.001191
4.083333,0.997272,0.001191
4.104167,0.993778,0.001191
4.125000,0.996467,0.001191
4.145833,0.996144,0.001191
4.166667,0.997027,0.001191
4.187500,0.996753,0.001191
4.208333,0.996107,0.001191
4.229167,0.997743,0.001191
4.250000,0.999565,0.001191
4.270833,0.996123,0.001191
4.291667,0.997604,0.001191
4.312500,0.999931,0.001191
4.333333,0.996945,0.001191
4.354167,1.000288,0.001191
4.375000,0.995821,0.001191
4.395833,0.998712,0.001191
4.416667,0.999337,0.001191
4.437500,0.999830,0.001191
4.458333,0.998844,0.001191
4.479167,0.998180,0.001191
4.500000,0.999592,0.001191
4.520833,1.001463,0.001191
4.541667,0.999106,0.001191
4.562500,0.999903,0.001191
4.583333,1.000220,0.001191
4.604167,1.000205,0.001191
4.625000,0.996991,0.001191
4.645833,1.000812,0.001191
4.666667,0.997218,0.001191
4.687500,1.000351,0.001191
4.708333,0.999512,0.001191
4.729167,1.000425,0.001191
4.750000,0.999417,0.001191
4.770833,1.001956,0.001191
4.791667,0.998110,0.001191
4.812500,1.000730,0.001191
4.833333,1.000838,0.001191
4.854167,1.002067,0.001191
4.875000,1.001463,0.001191
4.895833,1.000889,0.001191
4.916667,1.002543,0.001191
4.937500,1.003615,0.001191
4.958333,1.004321,0.001191
4.979167,1.002462,0.001191
5.000000,1.003405,0.001191
5.020833,1.000655,0.001191
5.041667,0.999723,0.001191
5.062500,1.003205,0.001191
5.083333,1.001905,0.001191
5.104167,1.000576,0.001191
5.125000,1.003061,0.001191
5.145833,1.001449,0.001191
5.166667,1.002003,0.001191
5.187500,1.001522,0.001191
5.208333,1.003237,0.001191
5.229167,1.002980,0.001191
5.250000,1.002885,0.001191
5.270833,1.001614,0.001191
5.291667,1.003987,0.001191
5.312500,1.001405,0.001191
5.333333,1.002924,0.001191
5.354167,1.004361,0.001191
5.375000,1.001748,0.001191
5.395833,1.003111,0.001191
5.416667,1.003131,0.001191
5.437500,1.000801,0.001191
5.458333,1.003671,0.001191
5.479167,0.996864,0.001191
5.500000,1.001076,0.001191
5.520833,1.001148,0.001191
5.541667,1.001038,0.001191
5.562500,0.999236,0.001191
5.583333,1.000312,0.001191
5.604167,1.000938,0.001191
5.625000,1.001734,0.001191
5.645833,1.001771,0.001191
5.666667,1.002562,0.001191
5.687500,1.003527,0.001191
5.708333,1.004093,0.001191
5.729167,1.000392,0.001191
5.750000,0.999248,0.001191
5.770833,1.001130,0.001191
5.791667,1.001249,0.001191
5.812500,1.000252,0.001191
5.833333,1.000355,0.001191
5.854167,0.998668,0.001191
5.875000,0.997956,0.001191
5.895833,1.003081,0.001191
5.916667,1.000537,0.001191
5.937500,1.000327,0.001191
5.958333,1.002060,0.001191
5.979167,0.999189,0.001191
6.000000,1.001155,0.001191
6.020833,1.002547,0.001191
6.041667,1.001082,0.001191
6.062500,1.000551,0.001191
6.083333,1.000812,0.001191
6.104167,0.999264,0.001191
6.125000,1.001932,0.001191
6.145833,1.002212,0.001191
6.166667,1.001402,0.001191
6.187500,1.002423,0.001191
6.208333,1.003502,0.001191
6.229167,1.000319,0.001191
6.250000,1.000243,0.001191
6.270833,0.998801,0.001191
6.291667,1.002745,0.001191
6.312500,1.004069,0.001191
6.333333,1.000893,0.001191
6.354167,1.001296,0.001191
6.375000,0.999957,0.001191
6.395833,1.000872,0.001191
6.416667,1.001187,0.001191
6.437500,0.999691,0.001191
6.458333,1.001138,0.001191
6.479167,1.001332,0.001191
6.500000,1.002505,0.001191
6.520833,0.999860,0.001191
6.541667,0.999377,0.001191
6.562500,0.999075,0.001191
6.583333,1.000446,0.001191
6.604167,1.000987,0.001191
6.625000,0.998818,0.001191
6.645833,0.999668,0.001191
6.666667,0.996445,0.001191
6.687500,0.997281,0.001191
6.708333,0.999138,0.001191
6.729167,1.000419,0.001191
6.750000,0.998591,0.001191
6.770833,0.999950,0.001191
6.791667,1.000087,0.001191
6.812500,1.000848,0.001191
6.833333,1.000353,0.001191
6.854167,0.997855,0.001191
6.875000,0.999009,0.001191
6.895833,1.001980,0.001191
6.916667,1.002658,0.001191
6.937500,1.002648,0.001191
6.958333,1.003375,0.001191
6.979167,1.000472,0.001191
7.000000,1.000610,0.001191
7.020833,1.002150,0.001191
7.041667,0.998533,0.001191
7.062500,1.000543,0.001191
7.083333,0.997389,0.001191
7.104167,1.000057,0.001191
7.125000,0.998088,0.001191
7.145833,0.998172,0.001191
7.166667,1.001220,0.001191
7.187500,0.998742,0.001191
7.208333,1.000176,0.001191
7.229167,1.001990,0.001191
7.250000,0.999732,0.001191
7.270833,1.001057,0.001191
7.291667,1.002447,0.001191
7.312500,1.000240,0.001191
7.333333,0.999626,0.001191
7.354167,1.000084,0.001191
7.375000,1.000117,0.001191
7.395833,1.000186,0.001191
7.416667,0.999359,0.001191
7.437500,0.999862,0.001191
7.458333,1.000745,0.001191
7.479167,0.999867,0.001191
7.500000,1.002008,0.001191
7.520833,0.999725,0.001191
7.541667,1.001117,0.001191
7.562500,1.001218,0.001191
7.583333,1.001838,0.001191
7.604167,1.001450,0.001191
7.625000,1.002316,0.001191
7.645833,0.999336,0.001191
7.666667,0.998873,0.001191
7.687500,0.997978,0.001191
7.708333,0.999979,0.001191
7.729167,1.001614,0.001191
7.750000,1.000675,0.001191
7.770833,1.002124,0.001191
7.791667,0.998418,0.001191
7.812500,1.000069,0.001191
7.833333,0.999413,0.001191
7.854167,1.002499,0.001191
7.875000,1.000688,0.001191
7.895833,0.997713,0.001191
7.916667,0.999683,0.001191
7.937500,1.000987,0.001191
7.958333,1.000625,0.001191
7.979167,1.000649,0.001191
8.000000,1.002018,0.001191
8.020833,1.001114,0.001191
8.041667,0.999847,0.001191
8.062500,0.999494,0.001191
8.083333,1.002943,0.001191
8.104167,1.000635,0.001191
8.125000,0.999631,0.001191
8.145833,1.000908,0.001191
8.166667,1.002816,0.001191
8.187500,1.003035,0.001191
8.208333,0.999618,0.001191
8.229167,0.997948,0.001191
8.250000,0.995806,0.001191
8.270833,0.998444,0.001191
8.291667,1.002410,0.001191
8.312500,1.000609,0.001191
8.333333,1.000131,0.001191
8.354167,1.000015,0.001191
8.375000,1.001974,0.001191
8.395833,1.000614,0.001191
8.416667,1.000107,0.001191
8.437500,1.002387,0.001191
8.458333,1.001678,0.001191
8.479167,1.000532,0.001191
8.500000,1.001864,0.001191
8.520833,0.999647,0.001191
8.541667,1.000391,0.001191
8.562500,1.000805,0.001191
8.583333,0.998799,0.001191
8.604167,0.998726,0.001191
8.625000,1.003132,0.001191
8.645833,1.002823,0.001191
8.666667,1.002541,0.001191
8.687500,1.002888,0.001191
8.708333,1.000565,0.001191
8.729167,1.000526,0.001191
8.750000,1.000654,0.001191
8.770833,1.003257,0.001191
8.791667,1.002475,0.001191
8.812500,1.001238,0.001191
8.833333,1.001250,0.001191
8.854167,0.999770,0.001191
8.875000,1.000764,0.001191
8.895833,0.998882,0.001191
8.916667,1.001184,0.001191
8.937500,1.000543,0.001191
8.958333,1.000559,0.001191
8.979167,1.000846,0.001191
9.000000,1.001290,0.001191
9.020833,0.999900,0.001191
9.041667,0.999451,0.001191
9.062500,0.999348,0.001191
9.083333,1.001211,0.001191
9.104167,1.000599,0.001191
9.125000,0.999351,0.001191
9.145833,1.000393,0.001191
9.166667,1.001060,0.001191
9.187500,1.001415,0.001191
9.208333,0.998242,0.001191
9.229167,0.997397,0.001191
9.250000,1.002235,0.001191
9.270833,0.998787,0.001191
9.291667,1.000727,0.001191
9.312500,0.999337,0.001191
9.333333,0.998749,0.001191
9.354167,0.998227,0.001191
9.375000,0.998779,0.001191
9.395833,0.995961,0.001191
9.416667,0.999736,0.001191
9.437500,0.999666,0.001191
9.458333,0.998771,0.001191
9.479167,0.997478,0.001191
9.500000,1.000117,0.001191
9.520833,1.000638,0.001191
9.541667,1.002018,0.001191
9.562500,1.002504,0.001191
9.583333,1.000676,0.001191
9.604167,1.000487,0.001191
9.625000,0.998795,0.001191
9.645833,0.999606,0.001191
9.666667,1.000530,0.001191
9.687500,0.996934,0.001191
9.708333,1.000983,0.001191
9.729167,1.000942,0.001191
9.750000,1.000799,0.001191
9.770833,0.998810,0.001191
9.791667,0.999593,0.001191
9.812500,0.999015,0.001191
9.833333,0.998596,0.001191
9.854167,1.000354,0.001191
9.875000,1.001597,0.001191
9.895833,0.999512,0.001191
9.916667,1.001584,0.001191
9.937500,1.001021,0.001191
9.958333,1.000223,0.001191
9.979167,1.002041,0.001191
10.000000,0.999945,0.001191
10.020833,1.001536,0.001191
10.041667,1.000077,0.001191
10.062500,0.997542,0.001191
10.083333,1.000251,0.001191
10.104167,1.001244,0.001191
10.125000,0.999627,0.001191
10.145833,0.996878,0.001191
10.166667,0.999505,0.001191
10.187500,0.997679,0.001191
10.208333,0.997651,0.001191
10.229167,1.000031,0.001191
10.250000,0.999572,0.001191
10.270833,0.999412,0.001191
10.291667,0.996439,0.001191
10.312500,1.000536,0.001191
10.333333,1.000623,0.001191
10.354167,1.000767,0.001191
10.375000,0.999281,0.001191
10.395833,0.999075,0.001191
10.416667,1.002348,0.001191
10.437500,1.000366,0.001191
10.458333,0.998568,0.001191
10.479167,0.998774,0.001191
10.500000,0.996845,0.001191
10.520833,0.998291,0.001191
10.541667,1.001622,0.001191
10.562500,1.002019,0.001191
10.583333,0.996672,0.001191
10.604167,1.001453,0.001191
10.625000,0.998537,0.001191
10.645833,0.998361,0.001191
10.666667,1.001062,0.001191
10.687500,0.996666,0.001191
10.708333,0.997249,0.001191
10.729167,0.999890,0.001191
10.750000,0.997545,0.001191
10.770833,0.997048,0.001191
10.791667,0.997983,0.001191
10.812500,0.997554,0.001191
10.833333,0.999087,0.001191
10.854167,0.999804,0.001191
10.875000,0.998519,0.001191
10.895833,0.998637,0.001191
10.916667,1.000547,0.001191
10.937500,0.999986,0.001191
10.958333,1.001020,0.001191
10.979167,1.000422,0.001191
11.000000,0.997488,0.001191
11.020833,0.998113,0.001191
11.041667,1.001549,0.001191
11.062500,0.998847,0.001191
11.083333,0.999409,0.001191
11.104167,0.998424,0.001191
11.125000,0.995544,0.001191
11.145833,0.996982,0.001191
11.166667,0.998417,0.001191
11.187500,0.998770,0.001191
11.208333,0.999677,0.001191
11.229167,0.999680,0.001191
11.250000,0.999851,0.001191
11.270833,1.000507,0.001191
11.291667,0.998087,0.001191
11.312500,1.000746,0.001191
11.333333,0.998344,0.001191
11.354167,0.996666,0.001191
11.375000,0.998825,0.001191
11.395833,0.999429,0.001191
11.416667,0.996686,0.001191
11.437500,0.997708,0.001191
11.458333,0.998410,0.001191
11.479167,0.998962,0.001191
11.500000,0.996515,0.001191
11.520833,0.997197,0.001191
11.541667,0.999558,0.001191
11.562500,0.998167,0.001191
11.583333,0.994503,0.001191
11.604167,0.996397,0.001191
11.625000,0.997577,0.001191
11.645833,0.996150,0.001191
11.666667,0.996981,0.001191
11.687500,0.998910,0.001191
11.708333,0.995608,0.001191
11.729167,0.997504,0.001191
11.750000,0.998244,0.001191
11.770833,0.997216,0.001191
11.791667,0.997671,0.001191
11.812500,0.996032,0.001191
11.833333,0.996312,0.001191
11.854167,0.997152,0.001191
11.875000,0.995708,0.001191
11.895833,0.996973,0.001191
11.916667,0.996989,0.001191
11.937500,0.997514,0.001191
11.958333,0.996192,0.001191
11.979167,0.993958,0.001191
12.000000,0.995942,0.001191
12.020833,0.997844,0.001191
12.041667,0.999038,0.001191
12.062500,0.997221,0.001191
12.083333,0.998977,0.001191
12.104167,0.996952,0.001191
12.125000,0.999310,0.001191
12.145833,1.000069,0.001191
12.166667,0.999187,0.001191
12.187500,1.003627,0.001191
12.208333,1.001319,0.001191
12.229167,0.998484,0.001191
12.250000,0.999071,0.001191
12.270833,0.999568,0.001191
12.291667,0.999747,0.001191
12.312500,1.001441,0.001191
12.333333,1.000428,0.001191
12.354167,1.000851,0.001191
12.375000,0.998829,0.001191
12.395833,1.000418,0.001191
12.416667,1.001956,0.001191
12.437500,1.000367,0.001191
12.458333,0.997780,0.001191
12.479167,0.997530,0.001191
12.500000,1.000576,0.001191
12.520833,0.997676,0.001191
12.541667,0.997311,0.001191
12.562500,0.998921,0.001191
12.583333,1.000645,0.001191
12.604167,1.001555,0.001191
12.625000,1.002326,0.001191
12.645833,1.003029,0.001191
12.666667,1.001835,0.001191
12.687500,1.000640,0.001191
12.708333,1.002024,0.001191
12.729167,1.000169,0.001191
12.750000,1.002685,0.001191
12.770833,1.000701,0.001191
12.791667,1.000979,0.001191
12.812500,1.001012,0.001191
12.833333,0.998449,0.001191
12.854167,0.998472,0.001191
12.875000,0.999992,0.001191
12.895833,0.999834,0.001191
12.916667,0.999587,0.001191
12.937500,0.997628,0.001191
12.958333,0.998111,0.001191
12.979167,0.997870,0.001191
13.000000,0.998680,0.001191
13.020833,0.998690,0.001191
13.041667,1.000403,0.001191
13.062500,1.001194,0.001191
13.083333,0.999622,0.001191
13.104167,0.999963,0.001191
13.125000,1.001022,0.001191
13.145833,0.999686,0.001191
13.166667,0.999875,0.001191
13.187500,0.999582,0.001191
14.312500,0.998620,0.001191
14.333333,0.997941,0.001191
14.354167,0.998123,0.001191
14.375000,0.998441,0.001191
14.395833,0.999488,0.001191
14.416667,0.997207,0.001191
14.437500,0.996880,0.001191
14.458333,0.998863,0.001191
14.479167,0.998753,0.001191
14.500000,0.998031,0.001191
14.520833,0.996939,0.001191
14.541667,0.996853,0.001191
14.562500,0.998313,0.001191
14.583333,0.997865,0.001191
14.604167,0.996313,0.001191
14.625000,0.994622,0.001191
14.645833,0.995741,0.001191
14.666667,0.995938,0.001191
14.687500,0.999834,0.001191
14.708333,0.997711,0.001191
14.729167,0.998221,0.001191
14.750000,0.998648,0.001191
14.770833,0.998212,0.001191
14.791667,0.998832,0.001191
14.812500,0.996911,0.001191
14.833333,0.999980,0.001191
14.854167,0.999427,0.001191
14.875000,1.000851,0.001191
14.895833,1.000130,0.001191
14.916667,1.000301,0.001191
14.937500,1.000438,0.001191
14.958333,0.999947,0.001191
14.979167,1.001089,0.001191
15.000000,1.000794,0.001191
15.020833,1.001264,0.001191
15.041667,0.998724,0.001191
15.062500,0.998087,0.001191
15.083333,0.998179,0.001191
15.104167,0.999632,0.001191
15.125000,0.998690,0.001191
15.145833,0.999211,0.001191
15.166667,0.999683,0.001191
15.187500,1.000765,0.001191
15.208333,0.997890,0.001191
15.229167,0.998143,0.001191
15.250000,0.995592,0.001191
15.270833,0.995654,0.001191
15.291667,1.001028,0.001191
15.312500,1.000659,0.001191
15.333333,0.997235,0.001191
15.354167,0.998405,0.001191
15.375000,0.999500,0.001191
15.395833,1.001296,0.001191
15.416667,0.999691,0.001191
15.437500,1.001184,0.001191
15.458333,1.001960,0.001191
15.479167,0.999899,0.001191
15.500000,1.001934,0.001191
15.520833,1.002431,0.001191
15.541667,1.003430,0.001191
15.562500,1.004887,0.001191
15.583333,1.003725,0.001191
15.604167,1.001372,0.001191
15.625000,0.999993,0.001191
15.645833,1.001483,0.001191
15.666667,1.000788,0.001191
15.687500,1.000872,0.001191
15.708333,1.001679,0.001191
15.729167,1.000091,0.001191
15.750000,1.000111,0.001191
15.770833,1.002963,0.001191
15.791667,1.001151,0.001191
15.812500,1.001267,0.001191
15.833333,1.000741,0.001191
15.854167,1.004148,0.001191
15.875000,1.002890,0.001191
15.895833,1.002405,0.001191
15.916667,1.005084,0.001191
15.937500,1.002000,0.001191
15.958333,1.005115,0.001191
15.979167,1.004978,0.001191
16.000000,1.002641,0.001191
16.020833,1.002661,0.001191
16.041667,1.002088,0.001191
16.062500,1.003675,0.001191
16.083333,1.002205,0.001191
16.104167,1.002551,0.001191
16.125000,1.002737,0.001191
16.145833,1.001503,0.001191
16.166667,1.000114,0.001191
16.187500,0.999560,0.001191
16.208333,0.998497,0.001191
16.229167,1.001441,0.001191
16.250000,0.998151,0.001191
16.270833,1.000664,0.001191
16.291667,0.999673,0.001191
16.312500,1.000063,0.001191
16.333333,0.998069,0.001191
16.354167,0.999038,0.001191
16.375000,1.000152,0.001191
16.395833,0.999123,0.001191
16.416667,0.999053,0.001191
16.437500,0.996854,0.001191
16.458333,0.997250,0.001191
16.479167,0.997889,0.001191
16.500000,0.996514,0.001191
16.520833,0.997667,0.001191
16.541667,1.000844,0.001191
16.562500,0.998854,0.001191
16.583333,0.998143,0.001191
16.604167,0.999477,0.001191
16.625000,0.998662,0.001191
16.645833,1.003716,0.001191
16.666667,1.002784,0.001191
16.687500,1.002484,0.001191
16.708333,1.003197,0.001191
16.729167,1.002138,0.001191
16.750000,1.001854,0.001191
16.770833,1.000955,0.001191
16.791667,1.003168,0.001191
16.812500,1.001363,0.001191
16.833333,1.001431,0.001191
16.854167,0.997669,0.001191
16.875000,1.001465,0.001191
16.895833,0.999945,0.001191
16.916667,1.002353,0.001191
16.937500,1.001004,0.001191
16.958333,1.000142,0.001191
16.979167,1.002701,0.001191
17.000000,1.001804,0.001191
17.020833,1.001473,0.001191
17.041667,0.999969,0.001191
17.062500,0.999720,0.001191
17.083333,1.000812,0.001191
17.104167,1.002211,0.001191
17.125000,1.001106,0.001191
17.145833,0.999999,0.001191
17.166667,1.001233,0.001191
17.187500,1.003579,0.001191
17.208333,1.004052,0.001191
17.229167,1.004901,0.001191
17.250000,1.002103,0.001191
17.270833,1.002028,0.001191
17.291667,1.004802,0.001191
17.312500,1.003444,0.001191
17.333333,1.002293,0.001191
17.354167,1.001423,0.001191
17.375000,1.001018,0.001191
17.395833,1.001553,0.001191
17.416667,0.998517,0.001191
17.437500,1.002497,0.001191
17.458333,1.001427,0.001191
17.479167,1.003088,0.001191
17.500000,1.002377,0.001191
17.520833,1.002179,0.001191
17.541667,1.000290,0.001191
17.562500,1.002654,0.001191
17.583333,1.002242,0.001191
17.604167,1.003108,0.001191
17.625000,0.999517,0.001191
17.645833,1.000294,0.001191
17.666667,1.002663,0.001191
17.687500,0.999122,0.001191
17.708333,1.001043,0.001191
17.729167,1.002712,0.001191
17.750000,1.000859,0.001191
17.770833,1.000107,0.001191
17.791667,1.000215,0.001191
17.812500,1.000542,0.001191
17.833333,0.998742,0.001191
17.854167,0.999787,0.001191
17.875000,1.000997,0.001191
17.895833,1.000447,0.001191
17.916667,1.000702,0.001191
17.937500,1.002370,0.001191
17.958333,1.002740,0.001191
17.979167,1.001147,0.001191
18.000000,0.996901,0.001191
18.020833,0.999874,0.001191
18.041667,0.999303,0.001191
18.062500,0.996814,0.001191
18.083333,0.998711,0.001191
18.104167,0.995464,0.001191
18.125000,1.001242,0.001191
18.145833,1.000146,0.001191
18.166667,0.994353,0.001191
18.187500,0.995247,0.001191
18.208333,0.997723,0.001191
18.229167,0.999654,0.001191
18.250000,0.995343,0.001191
18.270833,0.995600,0.001191
18.291667,0.995152,0.001191
18.312500,0.995737,0.001191
18.333333,0.997230,0.001191
18.354167,0.995575,0.001191
18.375000,0.997142,0.001191
18.395833,0.998631,0.001191
18.416667,0.998626,0.001191
18.437500,0.998625,0.001191
18.458333,0.997057,0.001191
18.479167,0.997591,0.001191
18.500000,0.996775,0.001191
18.520833,0.995264,0.001191
18.541667,0.996851,0.001191
18.562500,0.995358,0.001191
18.583333,0.997100,0.001191
18.604167,0.995474,0.001191
18.625000,0.998982,0.001191
18.645833,0.998036,0.001191
18.666667,0.998844,0.001191
18.687500,0.996844,0.001191
18.708333,0.999288,0.001191
18.729167,0.998712,0.001191
18.750000,0.996297,0.001191
18.770833,0.999708,0.001191
18.791667,0.997831,0.001191
18.812500,0.999843,0.001191
18.833333,1.000196,0.001191
18.854167,0.999155,0.001191
18.875000,0.999723,0.001191
18.895833,0.996232,0.001191
18.916667,0.995448,0.001191
18.937500,0.995092,0.001191
18.958333,0.997041,0.001191
18.979167,0.997291,0.001191
19.000000,0.993631,0.001191
19.020833,0.997589,0.001191
19.041667,0.995917,0.001191
19.062500,0.995726,0.001191
19.083333,0.999433,0.001191
19.104167,0.995862,0.001191
19.125000,1.000037,0.001191
19.145833,0.998880,0.001191
19.166667,0.999335,0.001191
19.187500,0.996978,0.001191
19.208333,0.999178,0.001191
19.229167,0.997831,0.001191
19.250000,0.998206,0.001191
19.270833,0.998025,0.001191
19.291667,0.996372,0.001191
19.312500,0.999281,0.001191
19.333333,0.998620,0.001191
19.354167,0.997100,0.001191
19.375000,0.996383,0.001191
19.395833,0.995398,0.001191
19.416667,0.998047,0.001191
19.437500,0.998795,0.001191
19.458333,0.998020,0.001191
19.479167,0.993979,0.001191
19.500000,0.995391,0.001191
19.520833,0.998912,0.001191
19.541667,0.997117,0.001191
19.562500,0.997171,0.001191
19.583333,0.997940,0.001191
19.604167,0.994693,0.001191
19.625000,0.996768,0.001191
19.645833,0.996597,0.001191
19.666667,0.997432,0.001191
19.687500,0.993612,0.001191
19.708333,0.994406,0.001191
19.729167,0.993170,0.001191
19.750000,0.995743,0.001191
19.770833,0.993577,0.001191
19.791667,0.998018,0.001191
19.812500,0.995383,0.001191
19.833333,0.996705,0.001191
19.854167,0.998376,0.001191
19.875000,0.998070,0.001191
19.895833,0.997677,0.001191
19.916667,0.996181,0.001191
19.937500,0.996150,0.001191
19.958333,0.995708,0.001191
19.979167,0.993250,0.001191
20.000000,0.998693,0.001191
20.020833,0.995998,0.001191
20.041667,0.997886,0.001191
20.062500,0.998959,0.001191
20.083333,0.998749,0.001191
20.104167,0.997089,0.001191
20.125000,0.994692,0.001191
20.145833,0.997649,0.001191
20.166667,0.996011,0.001191
20.187500,0.998375,0.001191
20.208333,0.997472,0.001191
20.229167,0.997355,0.001191
20.250000,0.996140,0.001191
20.270833,0.997056,0.001191
20.291667,0.997473,0.001191
20.312500,0.997770,0.001191
20.333333,0.998473,0.001191
20.354167,1.000475,0.001191
