# alert ephemeris (community pipeline, approximate): P_alert = 6.87 d, t0_alert = 2.8 d
t_days,flux_rel,sigma_flux
3.041667,1.003535,0.001042
3.062500,1.003962,0.001042
3.083333,1.005247,0.001042
3.104167,1.004521,0.001042
3.125000,1.003868,0.001042
3.145833,1.006247,0.001042
3.166667,1.006034,0.001042
3.187500,1.005083,0.001042
3.208333,1.005209,0.001042
3.229167,1.004836,0.001042
3.250000,1.004190,0.001042
3.270833,1.004233,0.001042
3.291667,1.005880,0.001042
3.312500,1.004211,0.001042
3.333333,1.006978,0.001042
3.354167,1.004993,0.001042
3.375000,1.004376,0.001042
3.395833,1.004843,0.001042
3.416667,1.006132,0.001042
3.437500,1.002663,0.001042
3.458333,1.004377,0.001042
3.479167,1.005381,0.001042
3.500000,1.004248,0.001042
3.520833,1.003995,0.001042
3.541667,1.003169,0.001042
3.562500,1.002313,0.001042
3.583333,1.002045,0.001042
3.604167,1.003862,0.001042
3.625000,1.001309,0.001042
3.645833,1.000804,0.001042
3.666667,1.000398,0.001042
3.687500,1.001799,0.001042
3.708333,1.001863,0.001042
3.729167,1.001560,0.001042
3.750000,1.000292,0.001042
3.770833,1.003205,0.001042
3.791667,1.001556,0.001042
3.812500,1.000582,0.001042
3.833333,0.999629,0.001042
3.854167,0.999985,0.001042
3.875000,1.001822,0.001042
3.895833,1.002137,0.001042
3.916667,0.999338,0.001042
3.937500,1.001053,0.001042
3.958333,0.999472,0.001042
3.979167,1.000301,0.001042
4.000000,0.995528,0.001042
4.020833,0.997153,0.001042
4.041667,0.999932,0.001042
4.062500,1.000169,0.001042
4.083333,0.996847,0.001042
4.104167,0.998674,0.001042
4.125000,0.998932,0.001042
4.145833,0.998055,0.001042
4.166667,0.998594,0.001042
4.187500,0.998598,0.001042
4.208333,0.998515,0.001042
4.229167,0.998043,0.001042
4.250000,0.996444,0.001042
4.270833,0.995677,0.001042
4.291667,0.996847,0.001042
4.312500,1.000044,0.001042
4.333333,0.997167,0.001042
4.354167,0.998049,0.001042
4.375000,0.999352,0.001042
4.395833,0.998395,0.001042
4.416667,0.998021,0.001042
4.437500,0.998676,0.001042
4.458333,0.997688,0.001042
4.479167,0.997055,0.001042
4.500000,0.996031,0.001042
4.520833,0.997012,0.001042
4.541667,0.996351,0.001042
4.562500,0.995329,0.001042
4.583333,0.996124,0.001042
4.604167,0.995661,0.001042
4.625000,0.996197,0.001042
4.645833,0.997663,0.001042
4.666667,0.995574,0.001042
4.687500,0.996680,0.001042
4.708333,0.995886,0.001042
4.729167,0.997332,0.001042
4.750000,0.994491,0.001042
4.770833,0.995208,0.001042
4.791667,0.994399,0.001042
4.812500,0.994741,0.001042
4.833333,0.993985,0.001042
4.854167,0.997088,0.001042
4.875000,0.996414,0.001042
4.895833,0.993942,0.001042
4.916667,0.995717,0.001042
4.937500,0.994006,0.001042
4.958333,0.996787,0.001042
4.979167,0.995557,0.001042
5.000000,0.994761,0.001042
5.020833,0.994444,0.001042
5.041667,0.992568,0.001042
5.062500,0.992950,0.001042
5.083333,0.994970,0.001042
5.104167,0.993200,0.001042
5.125000,0.992287,0.001042
5.145833,0.994078,0.001042
5.166667,0.993944,0.001042
5.187500,0.994778,0.001042
5.208333,0.994939,0.001042
5.229167,0.994397,0.001042
5.250000,0.995390,0.001042
5.270833,0.997563,0.001042
5.291667,0.996449,0.001042
5.312500,0.996142,0.001042
5.333333,0.995958,0.001042
5.354167,0.993842,0.001042
5.375000,0.995979,0.001042
5.395833,0.993909,0.001042
5.416667,0.996476,0.001042
5.437500,0.995589,0.001042
5.458333,0.996384,0.001042
5.479167,0.995473,0.001042
5.500000,0.996597,0.001042
5.520833,0.995720,0.001042
5.541667,0.996655,0.001042
5.562500,0.995920,0.001042
5.583333,0.994729,0.001042
5.604167,0.994323,0.001042
5.625000,0.995162,0.001042
5.645833,0.996034,0.001042
5.666667,0.997448,0.001042
5.687500,0.994887,0.001042
5.708333,0.995488,0.001042
5.729167,0.995360,0.001042
5.750000,0.996387,0.001042
5.770833,0.995558,0.001042
5.791667,0.996865,0.001042
5.812500,0.997325,0.001042
5.833333,0.996381,0.001042
5.854167,0.996448,0.001042
5.875000,0.996877,0.001042
5.895833,0.994669,0.001042
5.916667,0.995504,0.001042
5.937500,0.994246,0.001042
5.958333,0.995252,0.001042
5.979167,0.995883,0.001042
6.000000,0.996078,0.001042
6.020833,0.996034,0.001042
6.041667,0.993805,0.001042
6.062500,0.996813,0.001042
6.083333,0.997400,0.001042
6.104167,0.997767,0.001042
6.125000,0.997093,0.001042
6.145833,0.997963,0.001042
6.166667,0.997505,0.001042
6.187500,0.998603,0.001042
6.208333,0.995693,0.001042
6.229167,0.995447,0.001042
6.250000,0.995312,0.001042
6.270833,0.995430,0.001042
6.291667,0.996023,0.001042
6.312500,0.996135,0.001042
6.333333,0.996197,0.001042
6.354167,0.995649,0.001042
6.375000,0.996415,0.001042
6.395833,0.994727,0.001042
6.416667,0.995136,0.001042
6.437500,0.997505,0.001042
6.458333,0.997468,0.001042
6.479167,0.995933,0.001042
6.500000,0.998169,0.001042
6.520833,0.996191,0.001042
6.541667,0.996883,0.001042
6.562500,0.996712,0.001042
6.583333,0.996982,0.001042
6.604167,0.997273,0.001042
6.625000,0.997506,0.001042
6.645833,0.997556,0.001042
6.666667,0.996370,0.001042
6.687500,0.997895,0.001042
6.708333,0.998000,0.001042
6.729167,0.997755,0.001042
6.750000,0.996173,0.001042
6.770833,0.998675,0.001042
6.791667,0.999060,0.001042
6.812500,0.997990,0.001042
6.833333,0.998401,0.001042
6.854167,0.999970,0.001042
6.875000,0.998069,0.001042
6.895833,0.999093,0.001042
6.916667,0.998722,0.001042
6.937500,0.999250,0.001042
6.958333,1.000778,0.001042
6.979167,0.999717,0.001042
7.000000,0.999293,0.001042
7.020833,1.000716,0.001042
7.041667,1.000975,0.001042
7.062500,1.000790,0.001042
7.083333,0.998619,0.001042
7.104167,0.999928,0.001042
7.125000,0.998672,0.001042
7.145833,0.999005,0.001042
7.166667,0.999835,0.001042
7.187500,0.999016,0.001042
7.208333,0.997975,0.001042
7.229167,1.000893,0.001042
7.250000,1.001356,0.001042
7.270833,1.002498,0.001042
7.291667,0.998865,0.001042
7.312500,1.000991,0.001042
7.333333,0.998614,0.001042
7.354167,1.004089,0.001042
7.375000,1.001811,0.001042
7.395833,1.001625,0.001042
7.416667,1.002216,0.001042
7.437500,1.002076,0.001042
7.458333,1.002325,0.001042
7.479167,1.002032,0.001042
7.500000,1.001061,0.001042
7.520833,1.003632,0.001042
7.541667,1.002474,0.001042
7.562500,1.003850,0.001042
7.583333,1.002765,0.001042
7.604167,1.003391,0.001042
7.625000,1.002716,0.001042
7.645833,1.002909,0.001042
7.666667,1.004514,0.001042
7.687500,1.003629,0.001042
7.708333,1.005615,0.001042
7.729167,1.006863,0.001042
7.750000,1.002731,0.001042
7.770833,1.005101,0.001042
7.791667,1.002815,0.001042
7.812500,1.004528,0.001042
7.833333,1.004943,0.001042
7.854167,1.004316,0.001042
7.875000,1.004668,0.001042
7.895833,1.005312,0.001042
7.916667,1.004360,0.001042
7.937500,1.004291,0.001042
7.958333,1.004205,0.001042
7.979167,1.003092,0.001042
8.000000,1.005468,0.001042
8.020833,1.004755,0.001042
8.041667,1.001935,0.001042
8.062500,1.004272,0.001042
8.083333,1.002051,0.001042
8.104167,1.004866,0.001042
8.125000,1.005581,0.001042
8.145833,1.003900,0.001042
8.166667,1.004073,0.001042
8.187500,1.003187,0.001042
8.208333,1.004069,0.001042
8.229167,1.004869,0.001042
8.250000,1.003850,0.001042
8.270833,1.005271,0.001042
8.291667,1.004260,0.001042
8.312500,1.002969,0.001042
8.333333,1.003586,0.001042
8.354167,1.003622,0.001042
8.375000,1.005276,0.001042
8.395833,1.003058,0.001042
8.416667,1.003033,0.001042
8.437500,1.004077,0.001042
8.458333,1.003784,0.001042
8.479167,1.001731,0.001042
8.500000,1.003671,0.001042
8.520833,1.001331,0.001042
8.541667,1.003059,0.001042
8.562500,1.002444,0.001042
8.583333,1.004370,0.001042
8.604167,1.002893,0.001042
8.625000,1.003086,0.001042
8.645833,1.004024,0.001042
8.666667,1.002468,0.001042
8.687500,1.002040,0.001042
8.708333,1.002984,0.001042
8.729167,1.004178,0.001042
8.750000,1.001984,0.001042
8.770833,1.003617,0.001042
8.791667,1.005372,0.001042
8.812500,1.005752,0.001042
8.833333,1.004193,0.001042
8.854167,1.003268,0.001042
8.875000,1.003815,0.001042
8.895833,1.003508,0.001042
8.916667,1.004454,0.001042
8.937500,1.003850,0.001042
8.958333,1.003745,0.001042
8.979167,1.004738,0.001042
9.000000,1.003325,0.001042
9.020833,1.004399,0.001042
9.041667,1.003557,0.001042
9.062500,1.004957,0.001042
9.083333,1.003629,0.001042
9.104167,1.004031,0.001042
9.125000,1.004773,0.001042
9.145833,1.003641,0.001042
9.166667,1.002276,0.001042
9.187500,1.006194,0.001042
9.208333,1.003824,0.001042
9.229167,1.004228,0.001042
9.250000,1.003684,0.001042
9.270833,1.002888,0.001042
9.291667,1.001489,0.001042
9.312500,1.001837,0.001042
9.333333,1.003426,0.001042
9.354167,1.001884,0.001042
9.375000,1.002551,0.001042
9.395833,1.001460,0.001042
9.416667,1.001040,0.001042
9.437500,1.002118,0.001042
9.458333,1.002901,0.001042
9.479167,1.002269,0.001042
9.500000,1.002418,0.001042
9.520833,1.001219,0.001042
9.541667,1.000212,0.001042
9.562500,1.001284,0.001042
9.583333,1.000618,0.001042
9.604167,1.001449,0.001042
9.625000,1.001136,0.001042
9.645833,0.998469,0.001042
9.666667,0.996391,0.001042
9.687500,0.997911,0.001042
9.708333,0.994767,0.001042
9.729167,0.997002,0.001042
9.750000,0.999722,0.001042
9.770833,1.000593,0.001042
9.791667,0.999861,0.001042
9.812500,1.002372,0.001042
9.833333,1.001885,0.001042
9.854167,1.001731,0.001042
9.875000,1.002110,0.001042
9.895833,1.003001,0.001042
9.916667,1.001351,0.001042
9.937500,1.000838,0.001042
9.958333,0.999782,0.001042
9.979167,1.001413,0.001042
10.000000,0.999563,0.001042
10.020833,1.001102,0.001042
10.041667,1.000381,0.001042
10.062500,0.998855,0.001042
10.083333,1.000836,0.001042
10.104167,1.000828,0.001042
10.125000,1.000462,0.001042
10.145833,0.999639,0.001042
10.166667,1.000917,0.001042
10.187500,1.000476,0.001042
10.208333,0.999709,0.001042
10.229167,1.000757,0.001042
10.250000,1.000089,0.001042
10.270833,1.000222,0.001042
10.291667,0.998311,0.001042
10.312500,0.998931,0.001042
10.333333,0.999971,0.001042
10.354167,0.997847,0.001042
10.375000,0.998112,0.001042
10.395833,0.998723,0.001042
10.416667,1.000638,0.001042
10.437500,1.000302,0.001042
10.458333,0.999055,0.001042
10.479167,1.001442,0.001042
10.500000,0.999446,0.001042
10.520833,0.999197,0.001042
10.541667,0.998884,0.001042
10.562500,0.999210,0.001042
10.583333,0.999560,0.001042
10.604167,1.000062,0.001042
10.625000,1.000175,0.001042
10.645833,0.998695,0.001042
10.666667,1.001271,0.001042
10.687500,0.998636,0.001042
10.708333,0.999983,0.001042
10.729167,1.000140,0.001042
10.750000,0.998547,0.001042
10.770833,0.999133,0.001042
10.791667,0.998722,0.001042
10.812500,0.997376,0.001042
10.833333,1.000318,0.001042
10.854167,0.997927,0.001042
10.875000,0.997758,0.001042
10.895833,0.996163,0.001042
10.916667,0.998814,0.001042
10.937500,0.998431,0.001042
10.958333,0.997387,0.001042
10.979167,0.997279,0.001042
11.000000,0.998700,0.001042
11.020833,0.995771,0.001042
11.041667,0.995915,0.001042
11.062500,0.997532,0.001042
11.083333,0.996242,0.001042
11.104167,0.995738,0.001042
11.125000,0.994395,0.001042
11.145833,0.995512,0.001042
11.166667,0.994716,0.001042
11.187500,0.995649,0.001042
11.208333,0.995411,0.001042
11.229167,0.996600,0.001042
11.250000,0.997276,0.001042
11.270833,0.996837,0.001042
11.291667,0.996689,0.001042
11.312500,0.993176,0.001042
11.333333,0.996053,0.001042
11.354167,0.996898,0.001042
11.375000,0.996875,0.001042
11.395833,0.996661,0.001042
11.416667,0.998582,0.001042
11.437500,0.997621,0.001042
11.458333,0.998069,0.001042
11.479167,0.997456,0.001042
11.500000,0.996260,0.001042
11.520833,0.999976,0.001042
11.541667,0.996279,0.001042
11.562500,0.997101,0.001042
11.583333,0.998059,0.001042
11.604167,0.997095,0.001042
11.625000,0.997468,0.001042
11.645833,0.997097,0.001042
11.666667,0.997263,0.001042
11.687500,0.997718,0.001042
11.708333,0.996106,0.001042
11.729167,0.996346,0.001042
11.750000,0.999467,0.001042
11.770833,0.998330,0.001042
11.791667,0.997446,0.001042
11.812500,0.998147,0.001042
11.833333,0.997015,0.001042
11.854167,0.998159,0.001042
11.875000,0.997036,0.001042
11.895833,0.998815,0.001042
11.916667,0.995997,0.001042
11.937500,0.997347,0.001042
11.958333,0.998461,0.001042
11.979167,0.997597,0.001042
12.000000,0.998633,0.001042
12.020833,0.999061,0.001042
12.041667,0.998250,0.001042
12.062500,0.996132,0.001042
12.083333,0.997822,0.001042
12.104167,0.997590,0.001042
12.125000,0.996572,0.001042
12.145833,0.997181,0.001042
12.166667,0.997875,0.001042
12.187500,0.996314,0.001042
12.208333,0.997005,0.001042
12.229167,0.998482,0.001042
12.250000,1.001003,0.001042
12.270833,0.999504,0.001042
12.291667,0.998161,0.001042
12.312500,0.997282,0.001042
12.333333,0.997912,0.001042
12.354167,0.996709,0.001042
12.375000,0.997087,0.001042
12.395833,0.998036,0.001042
12.416667,0.997285,0.001042
12.437500,0.999934,0.001042
12.458333,1.000313,0.001042
12.479167,0.998785,0.001042
12.500000,1.000633,0.001042
12.520833,0.998702,0.001042
12.541667,0.999955,0.001042
12.562500,0.998500,0.001042
12.583333,0.998707,0.001042
12.604167,0.998523,0.001042
12.625000,1.000569,0.001042
12.645833,1.000044,0.001042
12.666667,0.998155,0.001042
12.687500,0.999686,0.001042
12.708333,0.998594,0.001042
12.729167,0.999434,0.001042
12.750000,0.999097,0.001042
12.770833,0.999503,0.001042
12.791667,0.997350,0.001042
12.812500,1.000514,0.001042
12.833333,1.000036,0.001042
12.854167,0.998456,0.001042
12.875000,0.999603,0.001042
12.895833,0.998914,0.001042
12.916667,0.999758,0.001042
12.937500,0.999210,0.001042
12.958333,0.998346,0.001042
12.979167,0.998389,0.001042
13.000000,1.001541,0.001042
13.020833,1.000829,0.001042
13.041667,1.000786,0.001042
13.062500,0.999816,0.001042
13.083333,0.998523,0.001042
13.104167,0.998689,0.001042
13.125000,0.997639,0.001042
13.145833,0.997266,0.001042
13.166667,0.999078,0.001042
13.187500,0.998448,0.001042
14.312500,0.997657,0.001042
14.333333,0.998679,0.001042
14.354167,0.999984,0.001042
14.375000,0.997705,0.001042
14.395833,0.997784,0.001042
14.416667,1.000726,0.001042
14.437500,0.998906,0.001042
14.458333,1.000018,0.001042
14.479167,0.998976,0.001042
14.500000,0.998464,0.001042
14.520833,0.998218,0.001042
14.541667,1.000581,0.001042
14.562500,0.999116,0.001042
14.583333,0.999747,0.001042
14.604167,1.000465,0.001042
14.625000,1.002747,0.001042
14.645833,1.000148,0.001042
14.666667,1.000597,0.001042
14.687500,0.997675,0.001042
14.708333,1.000455,0.001042
14.729167,0.998043,0.001042
14.750000,0.998631,0.001042
14.770833,0.997475,0.001042
14.791667,0.998893,0.001042
14.812500,0.997902,0.001042
14.833333,0.999492,0.001042
14.854167,0.998536,0.001042
14.875000,0.997490,0.001042
14.895833,0.998823,0.001042
14.916667,0.999553,0.001042
14.937500,0.998095,0.001042
14.958333,0.998702,0.001042
14.979167,0.999595,0.001042
15.000000,0.997886,0.001042
15.020833,0.999326,0.001042
15.041667,1.000236,0.001042
15.062500,1.001280,0.001042
15.083333,0.999086,0.001042
15.104167,1.000078,0.001042
15.125000,1.001010,0.001042
15.145833,1.000216,0.001042
15.166667,1.000512,0.001042
15.187500,1.000513,0.001042
15.208333,1.000115,0.001042
15.229167,0.999851,0.001042
15.250000,1.000800,0.001042
15.270833,1.003614,0.001042
15.291667,1.001560,0.001042
15.312500,0.999796,0.001042
15.333333,1.000920,0.001042
15.354167,1.000639,0.001042
15.375000,1.001924,0.001042
15.395833,1.002837,0.001042
15.416667,0.998491,0.001042
15.437500,1.000758,0.001042
15.458333,1.000451,0.001042
15.479167,1.000670,0.001042
15.500000,0.999510,0.001042
15.520833,1.001929,0.001042
15.541667,1.001406,0.001042
15.562500,0.999524,0.001042
15.583333,0.999885,0.001042
15.604167,0.998025,0.001042
15.625000,1.001267,0.001042
15.645833,0.999373,0.001042
15.666667,0.998536,0.001042
15.687500,0.999782,0.001042
15.708333,0.998303,0.001042
15.729167,0.997734,0.001042
15.750000,1.000789,0.001042
15.770833,0.999925,0.001042
15.791667,0.999512,0.001042
15.812500,1.000341,0.001042
15.833333,1.001190,0.001042
15.854167,1.000969,0.001042
15.875000,1.001182,0.001042
15.895833,0.999783,0.001042
15.916667,1.000488,0.001042
15.937500,1.001012,0.001042
15.958333,1.003738,0.001042
15.979167,1.000608,0.001042
16.000000,1.000988,0.001042
16.020833,1.000965,0.001042
16.041667,1.001934,0.001042
16.062500,0.999767,0.001042
16.083333,1.000306,0.001042
16.104167,1.000108,0.001042
16.125000,1.001291,0.001042
16.145833,1.001040,0.001042
16.166667,1.002014,0.001042
16.187500,1.000615,0.001042
16.208333,1.001220,0.001042
16.229167,0.999664,0.001042
16.250000,1.000759,0.001042
16.270833,0.998488,0.001042
16.291667,1.001068,0.001042
16.312500,1.000151,0.001042
16.333333,0.998238,0.001042
16.354167,0.998873,0.001042
16.375000,0.999236,0.001042
16.395833,1.000504,0.001042
16.416667,1.001015,0.001042
16.437500,0.999299,0.001042
16.458333,0.999252,0.001042
16.479167,1.001846,0.001042
16.500000,0.999337,0.001042
16.520833,0.999123,0.001042
16.541667,0.996094,0.001042
16.562500,0.996215,0.001042
16.583333,0.997098,0.001042
16.604167,0.998554,0.001042
16.625000,1.001343,0.001042
16.645833,1.001986,0.001042
16.666667,1.000210,0.001042
16.687500,1.000473,0.001042
16.708333,0.999531,0.001042
16.729167,1.000350,0.001042
16.750000,1.000032,0.001042
16.770833,1.000952,0.001042
16.791667,1.000098,0.001042
16.812500,1.000208,0.001042
16.833333,0.999344,0.001042
16.854167,1.000654,0.001042
16.875000,0.999909,0.001042
16.895833,1.000116,0.001042
16.916667,1.001568,0.001042
16.937500,1.001122,0.001042
16.958333,1.001084,0.001042
16.979167,1.003506,0.001042
17.000000,1.002200,0.001042
17.020833,1.001559,0.001042
17.041667,1.003454,0.001042
17.062500,1.001809,0.001042
17.083333,1.001433,0.001042
17.104167,1.002384,0.001042
17.125000,1.000198,0.001042
17.145833,1.000133,0.001042
17.166667,1.002604,0.001042
17.187500,1.000860,0.001042
17.208333,1.003316,0.001042
17.229167,1.001321,0.001042
17.250000,1.000461,0.001042
17.270833,1.003666,0.001042
17.291667,0.999787,0.001042
17.312500,1.003376,0.001042
17.333333,1.001001,0.001042
17.354167,1.000789,0.001042
17.375000,1.001942,0.001042
17.395833,1.003489,0.001042
17.416667,1.001861,0.001042
17.437500,1.001320,0.001042
17.458333,1.001911,0.001042
17.479167,1.001417,0.001042
17.500000,1.002056,0.001042
17.520833,1.002317,0.001042
17.541667,1.001654,0.001042
17.562500,0.998944,0.001042
17.583333,1.001666,0.001042
17.604167,1.001443,0.001042
17.625000,1.000679,0.001042
17.645833,1.001555,0.001042
17.666667,1.001374,0.001042
17.687500,1.001902,0.001042
17.708333,1.002545,0.001042
17.729167,1.002206,0.001042
17.750000,1.001575,0.001042
17.770833,1.002227,0.001042
17.791667,1.001129,0.001042
17.812500,1.001643,0.001042
17.833333,1.002241,0.001042
17.854167,1.002825,0.001042
17.875000,0.999846,0.001042
17.895833,1.001984,0.001042
17.916667,1.000114,0.001042
17.937500,1.002047,0.001042
17.958333,1.000780,0.001042
17.979167,1.003202,0.001042
18.000000,1.000373,0.001042
18.020833,0.999813,0.001042
18.041667,1.003278,0.001042
18.062500,1.001806,0.001042
18.083333,1.001457,0.001042
18.104167,1.000689,0.001042
18.125000,1.000535,0.001042
18.145833,1.002314,0.001042
18.166667,1.003850,0.001042
18.187500,1.003207,0.001042
18.208333,1.001596,0.001042
18.229167,1.001334,0.001042
18.250000,1.000453,0.001042
18.270833,1.001665,0.001042
18.291667,1.001144,0.001042
18.312500,1.002909,0.001042
18.333333,1.001930,0.001042
18.354167,1.000459,0.001042
18.375000,1.001586,0.001042
18.395833,1.002424,0.001042
18.416667,1.004374,0.001042
18.437500,1.003256,0.001042
18.458333,1.002769,0.001042
18.479167,1.002291,0.001042
18.500000,1.000686,0.001042
18.520833,1.001868,0.001042
18.541667,1.002910,0.001042
18.562500,1.002301,0.001042
18.583333,1.000222,0.001042
18.604167,1.000489,0.001042
18.625000,1.001058,0.001042
18.645833,1.001163,0.001042
18.666667,1.000349,0.001042
18.687500,1.002751,0.001042
18.708333,0.998932,0.001042
18.729167,0.998168,0.001042
18.750000,1.000762,0.001042
18.770833,0.998666,0.001042
18.791667,1.000061,0.001042
18.812500,1.003542,0.001042
18.833333,0.999526,0.001042
18.854167,0.999367,0.001042
18.875000,0.999814,0.001042
18.895833,0.999373,0.001042
18.916667,1.001416,0.001042
18.937500,1.000095,0.001042
18.958333,1.001147,0.001042
18.979167,0.999368,0.001042
19.000000,1.002079,0.001042
19.020833,1.001943,0.001042
19.041667,1.000971,0.001042
19.062500,1.000785,0.001042
19.083333,0.999617,0.001042
19.104167,1.001008,0.001042
19.125000,1.000431,0.001042
19.145833,0.999384,0.001042
19.166667,0.998114,0.001042
19.187500,1.001543,0.001042
19.208333,1.000630,0.001042
19.229167,0.998356,0.001042
19.250000,1.001048,0.001042
19.270833,0.998934,0.001042
19.291667,0.998516,0.001042
19.312500,0.997931,0.001042
19.333333,0.999190,0.001042
19.354167,0.999002,0.001042
19.375000,0.997520,0.001042
19.395833,1.000069,0.001042
19.416667,0.997748,0.001042
19.437500,0.999243,0.001042
19.458333,0.998459,0.001042
19.479167,0.999503,0.001042
19.500000,0.998308,0.001042
19.520833,0.998167,0.001042
19.541667,0.998965,0.001042
19.562500,1.000916,0.001042
19.583333,0.997407,0.001042
19.604167,0.995775,0.001042
19.625000,0.997184,0.001042
19.645833,0.997251,0.001042
19.666667,0.998571,0.001042
19.687500,0.996446,0.001042
19.708333,0.997781,0.001042
19.729167,0.996173,0.001042
19.750000,0.998880,0.001042
19.770833,0.999477,0.001042
19.791667,0.999288,0.001042
19.812500,0.999547,0.001042
19.833333,0.999100,0.001042
19.854167,0.998729,0.001042
19.875000,0.999003,0.001042
19.895833,1.000928,0.001042
19.916667,0.997013,0.001042
19.937500,0.999107,0.001042
19.958333,0.998339,0.001042
19.979167,0.996070,0.001042
20.000000,0.999699,0.001042
20.020833,0.997796,0.001042
20.041667,0.999061,0.001042
20.062500,0.999013,0.001042
20.083333,0.998247,0.001042
20.104167,0.999332,0.001042
20.125000,0.998483,0.001042
20.145833,0.997878,0.001042
20.166667,0.998903,0.001042
20.187500,0.998802,0.001042
20.208333,0.998183,0.001042
20.229167,0.998783,0.001042
20.250000,0.996529,0.001042
20.270833,0.997357,0.001042
20.291667,0.997888,0.001042
20.312500,0.997363,0.001042
20.333333,0.998111,0.001042
20.354167,0.996529,0.001042
